time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.473586,0.0258,-0.0051,-0.0226,0.035
0.499000,-0.0219,0.0044,-0.0224,0.032
0.499587,-0.0122,-0.0051,-0.0033,0.014
0.499815,-0.0027,0.0044,-0.0222,0.023
0.500168,-0.0122,0.0045,-0.0125,0.018
0.500374,-0.0027,0.0044,0.0066,0.008
0.503101,0.0069,0.0091,-0.0172,0.021
0.509198,0.0068,-0.0004,0.0066,0.010
0.513873,0.0162,-0.0051,0.0066,0.018
0.518850,0.0113,0.0044,-0.0172,0.021
0.523873,-0.0079,-0.0146,0.0067,0.018
0.527989,0.0110,0.0044,0.0114,0.016
0.533184,0.0157,-0.0003,-0.0125,0.020
0.538681,-0.0080,-0.0050,-0.0076,0.012
0.549950,-0.0033,-0.0048,0.0257,0.026
0.550763,0.0062,0.0001,0.0065,0.009
0.552950,0.0109,0.0238,-0.0173,0.031
0.557858,0.0251,-0.0143,0.0018,0.029
0.563379,-0.0084,-0.0048,-0.0077,0.012
0.605921,-0.0036,0.0001,0.0019,0.004
0.606637,0.0155,0.0048,-0.0124,0.020
0.606925,0.0011,-0.0094,0.0115,0.015
0.607188,0.0010,-0.0046,0.0114,0.012
0.607461,-0.0036,0.0002,-0.0030,0.005
0.607728,-0.0036,0.0145,-0.0030,0.015
0.607994,0.0059,0.0048,-0.0029,0.008
0.608274,-0.0273,0.0048,0.0256,0.038
0.608530,-0.0081,0.0237,0.0111,0.027
0.612795,0.0013,-0.0003,0.0015,0.002
0.618107,-0.0272,-0.0098,-0.0175,0.034
0.623085,0.0111,0.0093,-0.0031,0.015
0.627921,-0.0031,0.0045,0.0017,0.006
0.632917,-0.0078,0.0044,0.0064,0.011
0.637804,0.0063,0.0234,-0.0031,0.024
0.649515,0.0063,-0.0005,0.0016,0.007
0.650178,-0.0222,0.0090,0.0111,0.026
0.652711,0.0016,-0.0054,0.0110,0.012
0.658066,0.0017,0.0136,0.0015,0.014
0.688445,0.0016,0.0135,-0.0033,0.014
0.689037,-0.0077,0.0182,0.0015,0.020
0.689276,-0.0126,0.0276,-0.0033,0.030
0.689482,0.0065,0.0083,-0.0080,0.013
0.689733,0.0017,0.0272,-0.0032,0.027
0.689934,-0.0031,-0.0062,-0.0079,0.010
0.693874,0.0112,0.0177,-0.0079,0.022
0.697980,0.0159,-0.0064,-0.0030,0.017
0.702995,-0.0033,-0.0063,0.0017,0.007
0.708265,0.0062,-0.0015,-0.0030,0.007
0.713142,0.0015,-0.0109,0.0160,0.019
0.718266,0.0111,-0.0060,0.0064,0.014
0.722811,-0.0128,0.0273,0.0395,0.050
0.727617,-0.0033,-0.0014,-0.0130,0.014
0.732859,0.0157,0.0130,0.0156,0.026
0.737638,-0.0129,-0.0014,-0.0083,0.015
0.750321,-0.0224,-0.0155,0.0108,0.029
0.751143,0.0063,-0.0155,0.0012,0.017
0.752866,0.0063,0.0225,0.0154,0.028
0.757530,-0.0223,0.0176,-0.0227,0.036
0.763436,-0.0030,-0.0015,-0.0035,0.005
0.768505,0.0018,0.0080,0.0155,0.018
0.783603,-0.0172,-0.0015,-0.0179,0.025
0.784154,0.0066,0.0175,-0.0082,0.020
0.784321,-0.0077,-0.0016,-0.0129,0.015
0.787478,0.0112,-0.0158,-0.0128,0.023
0.793590,-0.0175,-0.0061,0.0206,0.028
0.797578,-0.0458,-0.0156,0.0061,0.049
0.802427,0.0115,0.0176,0.0013,0.021
0.807740,0.0304,-0.0252,0.0013,0.040
0.812428,-0.0172,-0.0154,0.0108,0.026
0.818312,-0.0075,0.0037,0.0012,0.008
0.822927,0.0068,0.0036,0.0060,0.010
0.827499,0.0019,0.0037,-0.0226,0.023
0.833580,0.0018,0.0180,0.0014,0.018
0.837275,-0.0124,-0.0201,-0.0082,0.025
0.842185,0.0020,0.0133,0.0109,0.017
0.847262,0.0066,0.0132,0.0108,0.018
0.889586,0.0019,-0.0059,0.0202,0.021
0.890422,-0.0076,0.0226,-0.0227,0.033
0.890835,-0.0123,-0.0061,-0.0083,0.016
0.891173,0.0164,-0.0012,-0.0034,0.017
0.891512,-0.0217,0.0082,-0.0129,0.027
0.891861,0.0259,-0.0060,-0.0080,0.028
0.892194,-0.0076,-0.0059,-0.0032,0.010
0.892532,0.0116,0.0084,-0.0032,0.015
0.892870,-0.0217,0.0178,-0.0174,0.033
0.897699,-0.0073,-0.0013,-0.0078,0.011
0.903808,0.0070,-0.0013,0.0113,0.013
0.907487,-0.0215,-0.0060,0.0064,0.023
0.912620,0.0026,0.0083,0.0254,0.027
0.917399,0.0169,0.0083,-0.0081,0.020
0.922109,0.0024,0.0082,0.0347,0.036
0.927241,-0.0214,-0.0012,-0.0273,0.035
0.932037,-0.0022,-0.0202,0.0062,0.021
0.937284,0.0215,0.0227,-0.0034,0.031
0.942298,0.0070,0.0035,0.0109,0.013
0.947570,-0.0072,-0.0060,0.0108,0.014
0.991933,0.0071,0.0083,0.0107,0.015
0.992513,-0.0166,0.0082,0.0059,0.019
0.992746,-0.0164,-0.0156,0.0011,0.023
0.992950,-0.0117,-0.0107,-0.0084,0.018
0.993149,-0.0022,0.0037,0.0011,0.004
0.993357,-0.0258,-0.0010,-0.0036,0.026
0.993577,0.0171,0.0132,-0.0036,0.022
0.993788,0.0074,-0.0106,0.0012,0.013
0.994127,0.0074,0.0085,0.0012,0.011
0.997046,-0.0069,-0.0105,-0.0083,0.015
1.001979,0.0074,0.0133,0.0107,0.019
1.007040,0.0169,0.0036,-0.0083,0.019
1.011908,-0.0022,0.0037,0.0012,0.004
1.017344,-0.0022,-0.0011,0.0060,0.006
1.023169,-0.0210,0.0083,0.0012,0.023
1.026993,-0.0256,-0.0013,0.0012,0.026
1.031735,0.0078,0.0177,-0.0179,0.026
1.036908,0.0031,-0.0108,0.0108,0.016
1.041867,-0.0018,0.0035,0.0202,0.021
1.047776,-0.0017,-0.0107,-0.0037,0.011
1.079724,0.0125,-0.0010,0.0011,0.013
1.080268,-0.0207,0.0038,0.0058,0.022
1.080494,0.0128,-0.0104,-0.0180,0.024
1.080698,-0.0110,0.0086,0.0059,0.015
1.080917,0.0271,0.0085,0.0011,0.028
1.081127,0.0033,0.0179,-0.0037,0.019
1.081815,-0.0110,-0.0155,0.0011,0.019
1.086931,-0.0014,-0.0011,-0.0084,0.009
1.091837,0.0271,-0.0011,0.0154,0.031
1.096997,-0.0158,-0.0059,-0.0132,0.021
1.102144,-0.0063,-0.0059,-0.0036,0.009
1.107389,-0.0015,0.0180,0.0107,0.021
1.111768,0.0127,-0.0013,-0.0084,0.015
1.116480,-0.0063,0.0130,0.0012,0.015
1.121839,-0.0064,-0.0109,-0.0131,0.018
1.126828,0.0032,0.0177,-0.0035,0.018
1.131527,-0.0207,0.0080,-0.0129,0.026
1.136585,-0.0015,0.0033,0.0014,0.004
1.141399,-0.0014,0.0081,0.0156,0.018
1.146919,0.0082,-0.0014,-0.0082,0.012
1.176885,-0.0062,0.0033,-0.0034,0.008
1.177411,0.0034,-0.0110,0.0109,0.016
1.177630,-0.0109,-0.0252,-0.0082,0.029
1.177841,-0.0204,-0.0108,0.0061,0.024
1.178039,0.0178,0.0083,-0.0082,0.021
1.178257,0.0034,0.0130,0.0156,0.021
1.181559,0.0223,-0.0108,0.0012,0.025
1.186647,0.0033,0.0129,0.0012,0.013
1.191611,0.0176,-0.0109,0.0202,0.029
1.197050,-0.0063,0.0176,0.0010,0.019
1.202433,-0.0158,0.0079,0.0010,0.018
1.206628,-0.0013,-0.0063,0.0058,0.009
1.211548,0.0082,-0.0062,0.0200,0.022
1.216385,0.0177,-0.0346,-0.0039,0.039
1.221693,-0.0158,-0.0058,-0.0134,0.022
1.227264,0.0033,0.0132,0.0057,0.015
1.231491,-0.0205,-0.0106,-0.0133,0.027
1.236495,-0.0060,-0.0058,0.0010,0.008
1.241420,0.0132,-0.0057,-0.0180,0.023
1.246779,-0.0107,-0.0152,0.0059,0.020
1.251513,0.0036,0.0277,0.0059,0.029
1.279299,0.0225,-0.0009,0.0201,0.030
1.279850,-0.0014,-0.0152,0.0294,0.033
1.280133,-0.0061,-0.0056,0.0006,0.008
1.280331,0.0082,-0.0056,0.0339,0.035
1.280529,0.0034,-0.0149,0.0099,0.018
1.282178,-0.0014,-0.0053,0.0145,0.016
1.286580,-0.0014,-0.0099,0.0239,0.026
1.291401,-0.0252,-0.0098,0.0189,0.033
1.296539,-0.0011,-0.0238,0.0140,0.028
1.302065,-0.0106,-0.0140,0.0282,0.033
1.306408,0.0228,0.0146,-0.0101,0.029
1.311437,0.0368,0.0003,-0.0005,0.037
1.316212,0.0176,0.0146,0.0233,0.033
1.321478,-0.0062,-0.0188,0.0183,0.027
1.326396,-0.0063,-0.0043,-0.0056,0.009
1.331219,-0.0205,0.0052,-0.0055,0.022
1.336320,-0.0014,0.0051,0.0040,0.007
1.341254,0.0129,0.0004,-0.0150,0.020
1.346562,-0.0155,0.0004,0.0089,0.018
1.351885,0.0274,0.0146,-0.0055,0.031
1.373023,0.0176,0.0146,0.0136,0.027
1.373547,0.0125,0.0002,-0.0103,0.016
1.373763,0.0124,0.0098,-0.0149,0.022
1.373988,0.0028,0.0098,-0.0006,0.010
1.376671,0.0075,0.0004,0.0042,0.009
1.381493,-0.0163,-0.0044,0.0041,0.017
1.386313,0.0124,-0.0138,0.0041,0.019
1.391260,-0.0116,0.0292,-0.0054,0.032
1.396449,-0.0116,-0.0090,0.0136,0.020
1.401356,0.0169,0.0053,-0.0055,0.019
1.406041,0.0026,0.0052,0.0135,0.015
1.411344,-0.0116,-0.0044,-0.0151,0.020
1.416015,0.0217,0.0147,0.0088,0.028
1.421843,-0.0164,0.0004,-0.0198,0.026
1.426201,-0.0257,-0.0044,-0.0101,0.028
1.431157,0.0172,-0.0044,0.0185,0.026
1.436118,-0.0020,-0.0139,0.0136,0.020
1.441207,-0.0163,-0.0138,0.0040,0.022
1.446287,-0.0114,-0.0042,-0.0293,0.032
1.451322,0.0029,0.0339,-0.0196,0.039
1.486838,-0.0162,-0.0187,0.0043,0.025
1.487384,-0.0162,-0.0091,-0.0052,0.019
1.487601,0.0029,0.0099,-0.0051,0.012
1.487805,-0.0208,-0.0187,-0.0194,0.034
1.488011,0.0125,0.0053,0.0046,0.014
1.488227,-0.0160,0.0099,-0.0097,0.021
1.488427,0.0172,-0.0044,-0.0144,0.023
1.490890,-0.0163,-0.0187,-0.0000,0.025
1.496364,-0.0019,0.0004,-0.0000,0.002
1.501026,0.0218,0.0100,-0.0190,0.031
1.505960,-0.0117,-0.0233,0.0239,0.035
1.511271,0.0027,0.0055,-0.0096,0.011
1.516136,-0.0115,0.0149,0.0143,0.024
1.521093,-0.0067,-0.0185,-0.0144,0.024
1.525765,-0.0114,0.0101,-0.0047,0.016
1.531002,0.0125,0.0147,-0.0142,0.024
1.536283,0.0122,0.0194,-0.0046,0.023
1.540781,0.0026,0.0192,0.0145,0.024
1.546008,0.0027,-0.0047,0.0001,0.005
1.550755,-0.0020,0.0191,0.0048,0.020
1.556939,-0.0162,0.0046,-0.0189,0.025
1.578183,-0.0018,0.0046,0.0002,0.005
1.578746,0.0124,0.0047,0.0049,0.014
1.578914,-0.0162,0.0047,0.0097,0.019
1.579086,0.0219,-0.0001,-0.0094,0.024
1.580922,0.0074,0.0141,0.0002,0.016
1.586531,0.0122,-0.0050,0.0002,0.013
1.591157,-0.0021,-0.0049,-0.0046,0.007
1.595825,-0.0114,-0.0143,0.0097,0.021
1.601281,-0.0159,0.0048,0.0001,0.017
1.605873,0.0080,-0.0048,-0.0141,0.017
1.611585,-0.0158,0.0001,0.0097,0.019
1.616310,-0.0205,-0.0046,-0.0046,0.021
1.621071,0.0033,-0.0045,-0.0378,0.038
1.625787,0.0223,-0.0044,0.0100,0.025
1.630915,-0.0111,0.0005,0.0004,0.011
1.635792,-0.0014,0.0005,0.0099,0.010
1.640884,0.0081,0.0100,-0.0139,0.019
1.646871,0.0222,0.0099,-0.0043,0.025
1.651500,0.0079,0.0051,-0.0185,0.021
1.687800,0.0125,0.0003,0.0149,0.019
1.688326,-0.0065,0.0003,-0.0042,0.008
1.688538,-0.0065,-0.0044,0.0005,0.008
1.688747,-0.0016,-0.0138,0.0148,0.020
1.688958,0.0079,0.0150,-0.0281,0.033
1.689162,0.0031,0.0100,0.0006,0.011
1.689369,0.0078,0.0099,0.0054,0.014
1.690755,-0.0207,0.0052,0.0196,0.029
1.695820,-0.0204,-0.0233,-0.0043,0.031
1.700677,-0.0013,-0.0089,-0.0043,0.010
1.705891,0.0034,0.0102,0.0100,0.015
1.710819,0.0082,-0.0136,-0.0091,0.018
1.715930,0.0176,0.0055,0.0052,0.019
1.720682,-0.0205,0.0055,0.0004,0.021
1.725437,0.0082,0.0101,0.0052,0.014
1.730653,0.0033,0.0290,0.0004,0.029
1.735606,-0.0063,0.0288,-0.0233,0.038
1.740660,-0.0063,0.0284,-0.0279,0.040
1.747106,-0.0110,-0.0050,-0.0039,0.013
1.750832,-0.0016,-0.0050,0.0056,0.008
1.778383,0.0032,-0.0001,-0.0134,0.014
1.779002,0.0128,-0.0049,-0.0086,0.016
1.779217,0.0080,-0.0143,0.0010,0.016
1.779434,-0.0207,0.0095,-0.0133,0.026
1.779638,-0.0206,0.0142,0.0011,0.025
1.780487,-0.0250,-0.0049,-0.0084,0.027
1.785574,-0.0390,0.0142,-0.0083,0.042
1.790605,-0.0196,-0.0050,0.0107,0.023
1.795599,0.0329,-0.0097,-0.0131,0.037
1.800662,0.0088,-0.0048,0.0250,0.027
1.805360,0.0182,0.0096,-0.0322,0.038
1.810693,0.0085,0.0048,-0.0034,0.010
1.815272,0.0084,-0.0000,0.0013,0.008
1.820534,-0.0013,-0.0000,-0.0082,0.008
1.825467,0.0273,0.0047,-0.0224,0.036
1.830433,0.0269,-0.0000,0.0111,0.029
1.835374,0.0029,0.0285,0.0062,0.029
1.840463,-0.0019,-0.0003,-0.0176,0.018
1.847373,0.0171,-0.0288,-0.0127,0.036
1.850707,-0.0068,0.0094,-0.0173,0.021
1.875976,0.0027,-0.0002,-0.0124,0.013
1.876441,-0.0066,0.0188,0.0209,0.029
1.876584,-0.0114,0.0045,-0.0125,0.018
1.876727,-0.0114,0.0187,-0.0076,0.023
1.876861,-0.0160,-0.0051,-0.0076,0.018
1.880265,-0.0063,0.0045,-0.0218,0.023
1.885430,-0.0110,-0.0144,-0.0026,0.018
1.890262,-0.0062,-0.0048,-0.0026,0.008
1.895900,0.0034,-0.0237,0.0070,0.025
1.900452,0.0034,0.0049,0.0021,0.006
1.905163,-0.0013,0.0240,-0.0169,0.029
1.910126,-0.0108,-0.0047,0.0118,0.017
1.915202,0.0130,0.0094,0.0022,0.016
1.920579,-0.0155,-0.0002,0.0022,0.016
1.925490,-0.0296,-0.0001,0.0069,0.030
1.930218,0.0086,-0.0048,0.0068,0.012
1.935361,0.0038,0.0047,-0.0027,0.007
1.940314,0.0084,-0.0002,0.0163,0.018
1.948095,-0.0012,0.0048,0.0019,0.005
1.950152,0.0036,-0.0047,-0.0029,0.007
1.971457,0.0226,0.0098,-0.0076,0.026
1.971902,0.0033,-0.0283,0.0020,0.029
1.972048,-0.0015,-0.0375,0.0067,0.038
1.972190,-0.0110,0.0151,0.0019,0.019
1.975718,-0.0156,0.0008,-0.0076,0.017
1.980071,0.0036,0.0056,-0.0171,0.018
1.985528,-0.0011,-0.0039,-0.0027,0.005
1.990058,-0.0059,-0.0181,0.0068,0.020
1.995850,0.0084,-0.0132,0.0068,0.017
2.000119,0.0226,0.0012,0.0020,0.023
2.005030,0.0129,0.0154,0.0115,0.023
2.009948,-0.0062,0.0012,0.0161,0.017
2.015304,0.0176,0.0060,0.0065,0.020
2.020082,-0.0063,0.0059,0.0017,0.009
2.025165,0.0222,-0.0131,0.0207,0.033
2.029991,-0.0017,-0.0035,-0.0033,0.005
2.035255,0.0031,-0.0036,0.0063,0.008
2.040141,-0.0016,0.0011,-0.0128,0.013
2.045092,0.0223,-0.0036,-0.0079,0.024
2.050213,-0.0254,0.0059,0.0064,0.027
2.083278,0.0081,0.0295,-0.0127,0.033
2.083807,0.0034,0.0055,-0.0030,0.007
2.084027,-0.0012,-0.0040,-0.0078,0.009
2.084247,-0.0014,0.0103,0.0113,0.015
2.084450,-0.0061,-0.0183,0.0017,0.019
2.084663,-0.0012,0.0056,0.0159,0.017
2.084863,0.0036,0.0244,0.0016,0.025
2.089917,0.0035,0.0053,0.0063,0.009
2.096052,-0.0013,-0.0280,-0.0175,0.033
2.099815,0.0082,0.0101,-0.0126,0.018
2.104848,0.0082,-0.0089,0.0350,0.037
2.109736,0.0081,0.0007,-0.0033,0.009
2.114939,-0.0159,-0.0041,0.0062,0.018
2.120088,0.0032,0.0008,-0.0081,0.009
2.124621,-0.0111,0.0197,0.0110,0.025
2.130006,-0.0063,0.0054,0.0014,0.008
2.134772,0.0126,-0.0043,-0.0176,0.022
2.139813,0.0124,0.0053,-0.0175,0.022
2.145189,0.0170,-0.0137,0.0017,0.022
2.150397,-0.0023,0.0053,0.0017,0.006
2.175282,-0.0165,0.0196,0.0159,0.030
2.175747,0.0029,0.0099,0.0158,0.019
2.175906,-0.0114,0.0003,0.0109,0.016
2.176062,-0.0113,0.0098,0.0060,0.016
2.176271,-0.0064,0.0002,0.0107,0.013
2.179652,0.0174,0.0049,-0.0083,0.020
2.184909,-0.0253,-0.0048,0.0012,0.026
2.189703,-0.0154,-0.0000,0.0297,0.033
2.195092,-0.0105,-0.0096,0.0152,0.021
2.200574,0.0181,-0.0095,0.0056,0.021
2.204755,0.0181,0.0049,-0.0182,0.026
2.209743,-0.0059,0.0095,-0.0038,0.012
2.214665,-0.0153,-0.0096,0.0200,0.027
2.219934,-0.0058,0.0285,0.0198,0.035
2.224972,0.0181,-0.0002,0.0007,0.018
2.229669,-0.0153,0.0189,-0.0089,0.026
2.234605,-0.0056,0.0045,-0.0088,0.011
2.239628,0.0039,-0.0145,0.0055,0.016
2.244672,0.0039,0.0141,-0.0183,0.023
2.249709,-0.0199,0.0091,0.0009,0.022
2.279997,0.0372,-0.0005,0.0199,0.042
2.280557,-0.0013,0.0042,0.0150,0.016
2.280768,-0.0108,-0.0195,0.0054,0.023
2.280980,0.0036,0.0139,0.0101,0.018
2.281189,0.0084,0.0044,-0.0185,0.021
2.281390,-0.0107,0.0186,0.0006,0.022
2.284453,0.0085,-0.0005,-0.0041,0.009
2.289626,-0.0200,-0.0006,-0.0136,0.024
2.294520,-0.0104,0.0232,0.0245,0.035
2.299534,-0.0103,0.0136,-0.0089,0.019
2.304774,0.0090,0.0183,0.0006,0.020
2.309330,-0.0149,-0.0246,-0.0089,0.030
2.314589,-0.0004,0.0089,0.0055,0.010
2.319514,-0.0051,0.0089,0.0054,0.012
2.324936,-0.0096,-0.0102,-0.0184,0.023
2.329881,0.0047,-0.0054,0.0055,0.009
2.335025,-0.0096,-0.0054,0.0387,0.040
2.339556,0.0097,-0.0100,0.0289,0.032
2.344313,0.0191,-0.0289,-0.0093,0.036
2.349597,0.0189,-0.0049,0.0050,0.020
2.385878,-0.0050,-0.0048,0.0002,0.007
2.386419,0.0187,0.0095,0.0002,0.021
2.386683,-0.0052,-0.0049,0.0192,0.020
2.386886,-0.0052,0.0094,-0.0047,0.012
2.387105,0.0042,0.0329,-0.0047,0.034
2.387302,0.0135,0.0232,0.0096,0.028
2.387504,0.0135,0.0086,0.0000,0.016
2.389326,-0.0008,0.0132,0.0000,0.013
2.394593,-0.0055,-0.0107,-0.0190,0.022
2.399372,0.0135,-0.0106,-0.0093,0.019
2.405277,0.0276,-0.0009,-0.0092,0.029
2.409229,0.0179,0.0084,-0.0044,0.020
2.414253,-0.0155,0.0037,-0.0186,0.025
2.419330,-0.0060,0.0084,0.0053,0.012
2.424258,-0.0295,-0.0154,-0.0043,0.034
2.429282,-0.0198,0.0037,-0.0185,0.027
2.434309,0.0040,0.0275,0.0007,0.028
2.439320,0.0135,-0.0248,0.0149,0.032
2.444252,0.0040,0.0039,0.0053,0.008
2.449247,-0.0054,-0.0198,0.0337,0.040
2.454946,-0.0005,0.0183,-0.0045,0.019
2.476163,-0.0147,0.0182,-0.0045,0.024
2.476593,-0.0241,-0.0057,0.0003,0.025
2.476756,0.0236,-0.0104,0.0003,0.026
2.476888,0.0282,0.0088,0.0145,0.033
2.479285,-0.0100,-0.0055,-0.0093,0.015
2.484113,-0.0195,-0.0054,-0.0045,0.021
2.489243,-0.0098,-0.0005,0.0098,0.014
2.494125,0.0046,0.0138,-0.0283,0.032
2.499435,0.0188,-0.0101,0.0052,0.022
2.504291,0.0138,-0.0052,0.0099,0.018
2.509611,0.0039,-0.0050,0.0098,0.012
2.513918,0.0134,0.0093,-0.0235,0.029
2.518959,0.0134,-0.0145,-0.0043,0.020
2.524103,0.0181,-0.0097,0.0052,0.021
2.529517,0.0179,-0.0001,-0.0043,0.018
2.534537,0.0132,0.0191,-0.0091,0.025
2.539150,0.0036,0.0048,0.0100,0.012
2.543934,0.0084,-0.0144,0.0004,0.017
2.549243,0.0036,0.0094,-0.0043,0.011
2.554252,-0.0012,-0.0002,-0.0280,0.028
2.586838,0.0273,-0.0098,-0.0041,0.029
2.587408,0.0033,0.0046,-0.0088,0.010
2.587624,0.0080,0.0141,0.0198,0.026
2.587851,-0.0111,-0.0003,0.0101,0.015
2.588059,-0.0015,0.0188,0.0148,0.024
2.588265,-0.0110,0.0045,-0.0186,0.022
2.588874,-0.0060,-0.0145,-0.0089,0.018
2.594344,0.0083,-0.0001,-0.0088,0.012
2.598847,-0.0109,-0.0001,-0.0278,0.030
2.604379,-0.0012,0.0141,0.0057,0.015
2.609007,-0.0013,-0.0051,-0.0038,0.007
2.613937,-0.0012,-0.0051,0.0009,0.005
2.618959,0.0132,-0.0003,0.0199,0.024
2.624031,-0.0011,-0.0003,0.0055,0.006
2.628888,0.0179,-0.0098,-0.0040,0.021
2.633802,-0.0059,-0.0287,0.0198,0.035
2.638993,0.0084,0.0095,0.0196,0.023
2.643796,0.0037,-0.0096,0.0004,0.010
2.649125,-0.0011,-0.0046,0.0242,0.025
2.653820,-0.0012,0.0049,0.0097,0.011
2.659140,0.0131,0.0048,-0.0093,0.017
2.682187,-0.0013,0.0141,0.0145,0.020
2.682681,-0.0013,0.0043,-0.0141,0.015
2.682844,0.0034,0.0139,0.0145,0.020
2.682996,0.0177,0.0042,-0.0094,0.020
2.683732,0.0175,-0.0053,0.0049,0.019
2.689179,-0.0112,-0.0006,-0.0331,0.035
2.694323,0.0173,0.0089,0.0099,0.022
2.698796,0.0029,0.0089,0.0098,0.014
2.703759,0.0075,-0.0148,0.0097,0.019
2.708814,0.0169,-0.0194,0.0287,0.038
2.714098,0.0025,0.0141,-0.0143,0.020
2.718819,-0.0071,-0.0098,0.0048,0.013
