time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.747840,-0.0034,0.0035,0.0063,0.008
10.748326,0.0155,-0.0059,-0.0033,0.017
10.748508,-0.0131,0.0038,0.0157,0.021
10.752094,-0.0082,0.0085,0.0013,0.012
10.757041,0.0203,-0.0059,-0.0272,0.034
10.762503,0.0058,0.0082,-0.0079,0.013
10.767025,0.0011,-0.0014,0.0064,0.007
10.771971,0.0105,-0.0253,0.0063,0.028
10.777127,0.0151,0.0034,-0.0270,0.031
10.782135,-0.0039,-0.0014,-0.0315,0.032
10.787605,0.0104,0.0034,0.0068,0.013
10.791891,0.0151,0.0177,0.0162,0.028
10.796893,0.0104,-0.0203,-0.0172,0.029
10.802085,-0.0040,0.0178,0.0020,0.018
10.806930,-0.0135,0.0034,0.0019,0.014
10.812163,-0.0087,-0.0061,-0.0171,0.020
10.816910,0.0010,0.0130,0.0021,0.013
10.822884,0.0152,-0.0108,0.0021,0.019
10.828347,0.0008,0.0132,0.0068,0.015
10.852271,-0.0038,-0.0106,-0.0075,0.014
10.852779,0.0010,0.0179,0.0115,0.021
10.852991,0.0011,-0.0012,0.0019,0.003
10.853210,0.0058,0.0036,-0.0171,0.018
10.853410,0.0009,-0.0106,-0.0122,0.016
10.856683,0.0104,-0.0009,-0.0073,0.013
10.861956,0.0008,-0.0009,0.0022,0.003
10.867422,0.0056,0.0038,0.0165,0.018
10.871887,-0.0229,0.0087,-0.0027,0.025
10.876639,0.0153,-0.0197,-0.0074,0.026
10.881774,-0.0228,-0.0195,-0.0073,0.031
10.886651,0.0010,0.0044,0.0117,0.013
10.891665,-0.0085,-0.0241,0.0116,0.028
10.897502,0.0154,0.0094,-0.0122,0.022
10.901655,0.0105,-0.0048,-0.0169,0.020
10.906584,0.0103,-0.0094,0.0070,0.016
10.911844,0.0244,0.0192,0.0164,0.035
10.916537,-0.0281,0.0190,-0.0122,0.036
10.923091,-0.0136,0.0046,0.0022,0.014
10.926834,0.0056,0.0044,-0.0026,0.008
10.940851,-0.0040,0.0044,-0.0121,0.013
10.941338,0.0245,-0.0004,0.0165,0.030
10.941687,0.0053,-0.0195,0.0069,0.021
10.946556,0.0005,0.0044,0.0021,0.005
10.951588,0.0147,-0.0099,0.0116,0.021
10.956891,0.0003,-0.0051,-0.0360,0.036
10.961795,-0.0138,-0.0098,-0.0262,0.031
10.967276,-0.0091,-0.0003,0.0025,0.009
10.972393,0.0146,-0.0050,0.0025,0.016
10.976560,-0.0186,-0.0002,-0.0166,0.025
10.981448,0.0053,-0.0050,0.0216,0.023
10.986980,-0.0089,0.0094,-0.0071,0.015
10.991297,0.0101,0.0188,0.0309,0.038
10.996524,-0.0137,-0.0146,-0.0120,0.023
11.001456,-0.0137,0.0045,-0.0214,0.026
11.006488,-0.0325,-0.0050,0.0167,0.037
11.011696,-0.0038,0.0188,0.0213,0.029
11.016574,-0.0085,0.0139,0.0117,0.020
11.023401,-0.0084,0.0327,-0.0027,0.034
11.026704,-0.0083,0.0230,0.0021,0.024
11.043291,-0.0034,0.0323,-0.0074,0.033
11.043781,-0.0128,0.0035,0.0116,0.018
11.043934,-0.0126,-0.0014,-0.0027,0.013
11.046710,0.0112,-0.0014,-0.0027,0.012
11.051708,0.0063,-0.0014,0.0021,0.007
11.056813,-0.0126,-0.0395,-0.0027,0.042
11.061466,0.0017,-0.0060,0.0068,0.009
11.066258,-0.0031,0.0084,-0.0027,0.009
11.071508,0.0063,-0.0107,-0.0217,0.025
11.076816,-0.0031,0.0084,-0.0120,0.015
11.081334,0.0160,0.0369,-0.0214,0.046
11.086276,0.0016,-0.0205,-0.0165,0.026
11.091209,0.0111,0.0130,-0.0163,0.024
11.096997,-0.0080,0.0033,-0.0067,0.011
11.101313,0.0110,0.0080,0.0076,0.016
11.106502,0.0157,-0.0111,0.0075,0.021
11.111489,0.0061,0.0270,0.0027,0.028
11.116555,-0.0084,-0.0160,-0.0020,0.018
11.123670,0.0107,-0.0063,0.0265,0.029
11.126721,0.0060,-0.0157,0.0025,0.017
11.143372,-0.0035,0.0320,0.0167,0.036
11.143951,-0.0130,-0.0158,0.0023,0.021
11.144166,0.0204,-0.0204,0.0213,0.036
11.146676,0.0106,0.0082,0.0069,0.015
11.152236,0.0104,-0.0298,0.0163,0.036
11.156241,-0.0038,0.0036,0.0067,0.008
11.161218,-0.0084,-0.0106,-0.0266,0.030
11.166303,-0.0036,-0.0058,-0.0169,0.018
11.171753,0.0201,-0.0057,0.0117,0.024
11.176327,-0.0179,0.0134,-0.0073,0.024
11.181046,0.0106,-0.0152,0.0070,0.020
11.186286,0.0106,-0.0009,-0.0358,0.037
11.191054,-0.0039,0.0086,-0.0070,0.012
11.196582,0.0010,-0.0153,0.0025,0.016
11.201055,0.0104,-0.0009,-0.0165,0.020
11.205900,0.0199,0.0228,0.0026,0.030
11.210933,0.0100,0.0132,-0.0069,0.018
11.216335,0.0052,-0.0012,0.0122,0.013
11.224128,0.0004,-0.0203,0.0073,0.022
11.226577,-0.0042,0.0131,-0.0212,0.025
11.242840,0.0005,-0.0059,0.0027,0.006
11.243306,-0.0091,0.0084,-0.0068,0.014
11.243498,0.0053,-0.0059,-0.0020,0.008
11.246193,-0.0090,-0.0011,-0.0020,0.009
11.251164,0.0148,0.0084,-0.0067,0.018
11.255982,-0.0043,0.0179,0.0028,0.019
11.260870,0.0005,-0.0061,-0.0067,0.009
11.266518,-0.0090,0.0082,-0.0019,0.012
11.270993,0.0148,-0.0156,0.0029,0.022
11.276122,-0.0185,-0.0011,-0.0019,0.019
11.280934,0.0101,0.0226,-0.0114,0.027
11.285867,0.0194,0.0034,-0.0066,0.021
11.291026,0.0049,0.0082,0.0030,0.010
11.297068,0.0049,-0.0299,0.0030,0.030
11.300850,-0.0046,-0.0107,-0.0018,0.012
11.306131,-0.0189,-0.0106,-0.0113,0.024
11.310721,0.0050,0.0085,-0.0112,0.015
11.316224,0.0002,0.0085,-0.0158,0.018
11.321271,-0.0189,-0.0058,0.0128,0.024
11.325947,-0.0092,0.0037,-0.0253,0.027
11.348078,0.0004,-0.0058,-0.0156,0.017
11.348553,-0.0187,-0.0057,0.0320,0.037
11.348723,0.0004,-0.0199,0.0080,0.021
11.348904,-0.0090,-0.0006,0.0127,0.016
11.350984,-0.0088,-0.0102,0.0078,0.016
11.356324,-0.0230,-0.0007,-0.0255,0.034
11.360911,-0.0228,-0.0007,0.0127,0.026
11.366170,0.0108,0.0088,0.0126,0.019
11.370933,-0.0083,0.0135,0.0078,0.018
11.375929,0.0014,-0.0056,-0.0018,0.006
11.381143,0.0109,-0.0150,-0.0208,0.028
11.386112,0.0202,0.0041,-0.0064,0.022
11.390797,0.0011,0.0088,-0.0063,0.011
11.395888,-0.0082,0.0086,-0.0110,0.016
11.400630,-0.0129,-0.0010,-0.0062,0.014
11.405758,0.0109,-0.0058,-0.0204,0.024
11.410802,-0.0273,-0.0105,-0.0154,0.033
11.416113,-0.0176,0.0039,0.0179,0.025
11.420831,-0.0033,-0.0010,-0.0107,0.011
11.426633,-0.0079,0.0037,0.0084,0.012
11.444265,0.0016,0.0083,0.0036,0.009
11.444722,0.0016,0.0082,0.0178,0.020
11.444876,-0.0078,0.0034,-0.0109,0.014
11.445620,0.0208,0.0176,-0.0250,0.037
11.450809,-0.0078,0.0033,0.0084,0.012
11.456038,0.0017,-0.0110,-0.0011,0.011
11.460588,0.0113,-0.0061,-0.0201,0.024
11.465932,0.0063,0.0034,-0.0010,0.007
11.470729,-0.0318,-0.0014,-0.0057,0.032
11.475692,-0.0077,0.0319,-0.0104,0.034
11.481002,0.0018,-0.0207,-0.0056,0.022
11.485966,0.0018,0.0127,-0.0198,0.024
11.490797,-0.0173,0.0079,0.0041,0.020
11.496148,-0.0170,0.0174,0.0231,0.034
11.501241,0.0117,-0.0018,-0.0008,0.012
11.505843,-0.0216,0.0029,-0.0198,0.029
11.510529,0.0071,0.0170,-0.0149,0.024
11.515726,-0.0166,-0.0020,-0.0053,0.018
11.520725,-0.0070,0.0027,-0.0195,0.021
11.525891,-0.0022,0.0074,0.0092,0.012
11.543841,0.0025,0.0074,-0.0004,0.008
11.544335,-0.0071,-0.0022,-0.0099,0.012
11.544503,-0.0025,-0.0164,-0.0146,0.022
11.545635,0.0023,0.0075,0.0140,0.016
11.550584,-0.0072,-0.0068,-0.0098,0.014
11.556156,-0.0261,0.0075,0.0093,0.029
11.561564,-0.0021,0.0168,0.0092,0.019
11.565671,-0.0019,-0.0072,0.0091,0.012
11.570606,0.0075,-0.0072,0.0090,0.014
11.575598,0.0028,0.0166,-0.0195,0.026
11.580450,0.0028,0.0070,-0.0004,0.008
11.585717,-0.0020,0.0118,-0.0004,0.012
11.590464,-0.0114,-0.0073,0.0044,0.014
11.595132,0.0076,-0.0073,0.0186,0.021
11.600397,0.0265,0.0023,-0.0006,0.027
11.605373,0.0026,-0.0073,-0.0195,0.021
11.610391,0.0026,0.0023,0.0139,0.014
11.615543,-0.0165,-0.0072,0.0042,0.018
11.620276,0.0122,0.0118,0.0185,0.025
11.625426,0.0025,-0.0073,-0.0007,0.008
11.647489,0.0167,0.0118,-0.0007,0.020
11.648045,0.0166,0.0069,-0.0149,0.023
11.648197,-0.0120,-0.0027,0.0042,0.013
11.648356,0.0117,-0.0216,-0.0243,0.035
11.650504,0.0067,0.0070,-0.0004,0.010
11.655298,0.0209,0.0069,-0.0099,0.024
11.661115,0.0256,0.0020,0.0187,0.032
11.666650,-0.0173,0.0019,-0.0147,0.023
11.670959,0.0066,-0.0029,0.0092,0.012
11.674997,0.0018,-0.0075,0.0043,0.009
11.679950,0.0018,0.0115,-0.0004,0.012
11.685074,-0.0029,-0.0170,-0.0147,0.023
11.690153,-0.0123,0.0259,0.0092,0.030
11.695136,-0.0074,0.0020,0.0138,0.016
11.700043,-0.0073,-0.0217,-0.0053,0.024
11.705144,-0.0025,-0.0121,0.0185,0.022
11.710110,-0.0026,0.0165,0.0184,0.025
11.715158,0.0022,0.0069,-0.0055,0.009
11.720211,-0.0121,-0.0073,-0.0197,0.024
11.725131,0.0116,-0.0073,-0.0148,0.020
11.730429,0.0211,-0.0168,-0.0194,0.033
11.742437,0.0114,-0.0072,0.0092,0.016
11.743002,0.0066,-0.0071,0.0139,0.017
11.745249,0.0016,-0.0165,-0.0100,0.019
11.750104,0.0159,-0.0164,-0.0146,0.027
11.755111,-0.0032,0.0218,-0.0240,0.033
11.760554,-0.0128,0.0122,0.0047,0.018
11.765473,-0.0030,0.0122,0.0141,0.019
11.770099,-0.0077,-0.0164,0.0045,0.019
11.775795,-0.0170,-0.0354,-0.0003,0.039
11.780128,0.0068,0.0077,0.0092,0.014
11.785269,-0.0027,-0.0113,-0.0003,0.012
11.790394,-0.0122,0.0125,0.0234,0.029
11.794900,-0.0120,0.0314,-0.0290,0.044
11.800300,0.0212,0.0121,0.0235,0.034
11.805108,-0.0027,0.0120,-0.0195,0.023
11.810101,-0.0123,0.0025,-0.0241,0.027
11.814916,0.0068,-0.0118,-0.0096,0.017
11.820045,-0.0028,0.0120,-0.0190,0.023
11.825031,-0.0074,-0.0070,-0.0189,0.021
11.829961,-0.0074,-0.0116,0.0003,0.014
11.835006,-0.0073,-0.0210,0.0050,0.023
11.852542,0.0116,-0.0114,0.0050,0.017
11.853005,0.0163,0.0077,0.0002,0.018
11.853179,0.0349,-0.0065,-0.0283,0.045
11.854673,-0.0033,0.0030,-0.0186,0.019
11.860334,-0.0032,-0.0111,-0.0232,0.026
11.864906,-0.0078,-0.0062,-0.0182,0.021
11.869856,-0.0077,0.0129,0.0009,0.015
11.875032,-0.0077,0.0033,0.0246,0.026
11.879782,-0.0027,-0.0061,0.0244,0.025
11.885041,0.0069,-0.0061,-0.0185,0.021
11.890108,-0.0170,0.0084,-0.0136,0.023
11.894642,-0.0120,0.0131,0.0055,0.019
11.899912,0.0023,0.0178,0.0102,0.021
11.904550,0.0118,-0.0061,0.0386,0.041
11.909883,-0.0120,0.0129,0.0573,0.060
11.915208,-0.0309,-0.0110,0.0663,0.074
11.919947,0.0072,0.0034,0.0088,0.012
11.924874,-0.0306,-0.0014,0.0372,0.048
11.929777,-0.0067,-0.0109,0.0131,0.018
11.934693,-0.0114,0.0082,0.0273,0.031
11.955731,0.0219,-0.0109,0.0270,0.036
11.956223,0.0121,0.0130,0.0173,0.025
11.956412,-0.0260,0.0034,0.0362,0.045
11.956588,0.0074,-0.0205,0.0264,0.034
11.959787,0.0024,0.0129,0.0262,0.029
11.965462,0.0074,-0.0064,0.0117,0.015
11.969816,-0.0213,-0.0016,0.0021,0.021
11.974720,0.0262,0.0174,-0.0027,0.032
11.979895,-0.0120,0.0315,0.0306,0.045
11.984527,0.0025,0.0074,0.0256,0.027
11.990375,0.0072,-0.0022,0.0444,0.045
11.994823,-0.0024,-0.0022,0.0060,0.007
11.999907,0.0071,0.0026,-0.0225,0.024
12.004433,-0.0311,-0.0023,-0.0176,0.036
12.009775,-0.0025,0.0026,-0.0222,0.022
12.014540,-0.0121,-0.0165,-0.0362,0.042
12.019682,-0.0167,0.0121,0.0210,0.029
12.026030,-0.0071,0.0072,-0.0076,0.013
12.031288,0.0118,0.0024,-0.0313,0.034
12.046247,-0.0168,-0.0119,-0.0548,0.059
12.046723,0.0119,0.0072,-0.0733,0.075
12.046893,0.0070,0.0070,-0.0537,0.055
12.049737,0.0118,-0.0026,-0.0248,0.028
12.054446,0.0022,-0.0073,-0.0056,0.009
12.059917,0.0165,-0.0072,-0.0103,0.021
12.064758,0.0164,0.0071,-0.0007,0.018
12.069433,0.0067,-0.0120,-0.0054,0.015
12.074531,0.0019,0.0117,0.0373,0.039
12.079351,-0.0123,-0.0026,0.0133,0.018
12.084451,-0.0122,-0.0026,-0.0201,0.024
12.089717,0.0116,0.0116,0.0039,0.017
12.094758,-0.0029,0.0163,0.0086,0.019
12.099824,-0.0122,-0.0029,0.0038,0.013
12.104187,-0.0169,0.0066,-0.0248,0.031
12.109409,0.0022,0.0303,-0.0151,0.034
12.114419,0.0069,-0.0126,-0.0102,0.018
12.119279,-0.0073,0.0018,0.0136,0.016
12.126133,0.0023,-0.0030,0.0088,0.010
12.129658,-0.0121,-0.0029,-0.0055,0.014
12.146641,-0.0167,0.0018,-0.0008,0.017
12.147125,-0.0022,0.0111,-0.0055,0.013
12.147294,0.0169,-0.0079,-0.0007,0.019
12.149857,-0.0069,-0.0221,-0.0007,0.023
12.154377,0.0027,0.0018,0.0136,0.014
12.159360,-0.0020,0.0066,-0.0008,0.007
12.164521,-0.0162,0.0065,0.0040,0.018
12.169150,0.0029,-0.0173,0.0134,0.022
12.174369,-0.0114,0.0019,0.0086,0.014
12.179231,-0.0208,0.0066,-0.0058,0.023
12.184311,-0.0016,0.0065,0.0180,0.019
12.189428,-0.0062,-0.0126,0.0274,0.031
12.194565,-0.0014,-0.0030,0.0034,0.005
12.199396,-0.0203,0.0207,-0.0061,0.030
12.204170,0.0225,-0.0031,0.0177,0.029
12.209238,-0.0014,-0.0079,-0.0062,0.010
12.214247,-0.0109,-0.0221,-0.0014,0.025
12.219239,0.0036,0.0112,-0.0204,0.024
12.226404,-0.0154,0.0064,0.0083,0.019
12.229251,-0.0248,0.0016,-0.0060,0.026
12.250173,0.0086,0.0014,-0.0012,0.009
12.250654,-0.0104,-0.0083,0.0035,0.014
12.250822,-0.0008,0.0014,0.0035,0.004
12.250988,0.0134,-0.0081,-0.0060,0.017
12.254011,0.0321,0.0062,-0.0012,0.033
12.259118,0.0176,0.0012,0.0083,0.020
12.264418,0.0080,0.0203,0.0082,0.023
12.269118,0.0127,-0.0131,-0.0204,0.027
12.274331,0.0174,-0.0034,0.0178,0.025
12.279064,0.0030,0.0013,0.0082,0.009
12.284109,-0.0208,0.0155,0.0128,0.029
12.288986,0.0080,0.0058,-0.0015,0.010
12.294099,0.0079,0.0153,0.0032,0.017
12.299443,0.0030,0.0057,-0.0300,0.031
12.303968,0.0028,0.0246,-0.0060,0.025
12.309050,0.0169,0.0198,-0.0202,0.033
12.314111,-0.0069,0.0054,0.0084,0.012
12.319057,0.0168,-0.0041,-0.0296,0.034
12.326663,-0.0118,0.0007,-0.0199,0.023
12.330013,-0.0116,-0.0040,0.0135,0.018
12.344717,-0.0019,0.0008,0.0039,0.004
12.345186,0.0266,-0.0136,0.0039,0.030
12.345363,-0.0070,-0.0088,-0.0009,0.011
12.349619,-0.0021,-0.0039,-0.0199,0.020
12.354664,0.0026,0.0152,-0.0007,0.015
12.358963,-0.0021,0.0198,-0.0055,0.021
12.363930,-0.0307,-0.0089,-0.0197,0.037
12.368967,0.0028,-0.0040,0.0042,0.006
12.374633,-0.0020,0.0151,0.0042,0.016
12.379751,0.0075,0.0008,-0.0243,0.025
12.383964,0.0169,-0.0040,0.0139,0.022
12.388861,-0.0024,0.0198,-0.0005,0.020
12.393975,-0.0165,0.0101,-0.0147,0.024
12.399893,0.0074,-0.0231,-0.0004,0.024
12.403895,-0.0116,-0.0039,-0.0336,0.036
12.408817,0.0027,-0.0180,-0.0191,0.026
12.413744,-0.0020,-0.0177,-0.0237,0.030
12.418873,0.0170,-0.0033,0.0003,0.017
12.427126,0.0168,0.0111,0.0192,0.028
12.429410,-0.0071,0.0063,-0.1756,0.176
12.450392,0.1021,-0.0079,-0.3024,0.319
12.450911,-0.1932,0.0160,-1.1641,1.180
12.451113,0.1364,-0.0880,1.3671,1.377
12.451356,-0.1257,0.0642,0.2778,0.312
12.453796,0.0655,-0.0123,0.4322,0.437
12.458760,-0.0255,-0.0124,-0.2125,0.214
12.463878,0.0173,0.0307,-0.5384,0.540
12.468758,0.0503,0.0163,-0.1207,0.132
12.473858,0.0073,-0.0978,-0.2622,0.280
12.478762,0.0074,0.0790,0.2433,0.256
12.483729,-0.0162,-0.0073,0.1558,0.157
12.488628,0.0172,-0.0165,-0.1399,0.142
12.494217,0.0026,0.0027,-0.0865,0.087
12.498958,-0.0117,0.0266,-0.4419,0.443
12.504101,0.0312,-0.0399,0.6777,0.680
12.508782,-0.0256,0.0362,0.7195,0.721
12.513529,-0.0442,0.0451,0.6138,0.617
12.518815,-0.0345,0.0444,0.0294,0.063
12.523807,-0.0204,-0.0036,-0.3697,0.370
12.529388,0.0269,-0.0083,-0.5044,0.505
12.547210,0.0121,-0.0366,-0.4812,0.483
12.547857,0.0310,-0.0315,-0.1400,0.147
12.548071,-0.0214,0.0163,-0.0106,0.029
12.548566,-0.0306,0.0020,0.3218,0.323
12.553826,-0.0208,-0.0075,0.2147,0.216
12.558577,0.0125,0.0115,0.1939,0.195
12.563942,0.0408,0.0019,-0.0546,0.068
12.569026,0.0262,0.0112,-0.1349,0.138
12.573583,0.0119,-0.0081,-0.0530,0.055
12.578400,-0.0261,-0.0032,0.0329,0.042
12.583873,-0.0021,-0.0175,0.0801,0.082
12.588456,0.0120,-0.0221,0.0462,0.053
12.593631,-0.0214,-0.0077,-0.0539,0.059
12.599171,0.0356,0.0161,-0.1817,0.186
12.604321,0.0067,0.0114,-0.2087,0.209
12.608693,0.0208,-0.0028,0.0115,0.024
12.613340,-0.0266,-0.0029,0.1681,0.170
12.618642,-0.0166,-0.0030,0.2712,0.272
12.623478,-0.0020,-0.0125,0.1834,0.184
12.628695,0.0027,0.0017,0.0585,0.059
12.647678,0.0215,-0.0364,-0.1605,0.166
12.648213,0.0212,-0.0218,-0.3063,0.308
12.648382,0.0257,-0.0072,-0.1518,0.154
12.648566,0.0204,0.0214,-0.0224,0.037
12.653568,0.0060,0.0117,0.1678,0.168
12.658696,-0.0035,0.0115,0.1379,0.138
12.663999,0.0251,0.0018,0.0608,0.066
12.668558,-0.0037,0.0302,-0.0679,0.074
12.674324,0.0058,0.0015,-0.0531,0.053
12.678449,0.0012,-0.0223,-0.0669,0.071
12.683840,-0.0178,-0.0125,-0.0189,0.029
12.688351,0.0204,-0.0124,0.0430,0.049
12.693590,0.0107,0.0066,-0.0001,0.013
12.698794,0.0154,0.0207,-0.0476,0.054
12.703147,-0.0179,-0.0079,-0.0234,0.031
12.708773,-0.0130,0.0065,0.0005,0.014
12.713259,0.0110,0.0016,0.0337,0.036
12.718354,-0.0178,0.0063,0.0192,0.027
12.723211,0.0015,-0.0222,0.0428,0.048
12.728213,-0.0032,-0.0220,0.0187,0.029
12.749390,0.0016,0.0066,-0.0574,0.058
12.749825,-0.0078,0.0065,-0.0475,0.049
12.749971,0.0064,0.0064,-0.0566,0.057
12.750108,0.0110,0.0207,-0.0039,0.024
12.753175,0.0155,0.0158,0.0579,0.062
12.758908,0.0060,0.0203,0.0147,0.026
12.763972,0.0155,-0.0083,0.0051,0.018
12.768300,-0.0084,0.0060,0.0383,0.040
12.773159,0.0297,0.0155,-0.0190,0.039
12.778236,-0.0038,0.0106,-0.0189,0.022
12.784024,-0.0275,-0.0133,-0.0235,0.039
12.788230,0.0060,-0.0039,-0.0185,0.020
12.793975,-0.0083,-0.0086,-0.0659,0.067
12.797987,-0.0083,-0.0084,0.0012,0.012
12.803263,-0.0036,0.0155,0.0107,0.019
12.808529,0.0059,0.0249,0.0723,0.077
12.813000,-0.0180,0.0009,0.0432,0.047
12.818148,0.0011,0.0056,0.0476,0.048
12.822849,-0.0083,-0.0086,-0.0050,0.013
12.828182,-0.0178,-0.0133,-0.0905,0.093
12.833181,0.0014,0.0057,-0.0232,0.024
12.851803,-0.0034,-0.0086,0.0102,0.014
12.852267,-0.0080,0.0011,0.0054,0.010
12.852489,-0.0174,0.0153,0.0291,0.037
12.853502,0.0065,-0.0085,0.0336,0.035
12.859278,-0.0078,-0.0084,0.0000,0.011
12.863639,0.0301,0.0155,-0.0095,0.035
12.868151,-0.0035,0.0060,0.0001,0.007
12.872923,-0.0131,-0.0036,-0.0046,0.014
12.878068,-0.0080,-0.0084,0.0097,0.015
12.883242,0.0109,0.0202,0.0238,0.033
12.888078,0.0062,0.0011,0.0474,0.048
12.893038,-0.0034,0.0106,-0.0195,0.022
12.898138,-0.0081,0.0106,-0.0526,0.054
12.903146,0.0159,-0.0180,-0.0142,0.028
12.908236,0.0015,-0.0037,-0.0188,0.019
12.912799,-0.0033,0.0201,0.0573,0.061
12.918213,0.0015,-0.0039,0.0426,0.043
12.922800,-0.0031,-0.0086,0.0565,0.057
12.928166,-0.0125,-0.0037,0.0370,0.039
12.933690,0.0064,-0.0275,-0.0202,0.035
12.953562,0.0205,0.0108,-0.0391,0.045
12.954141,-0.0032,0.0059,-0.0245,0.025
12.954353,-0.0079,-0.0084,-0.0053,0.013
12.954564,-0.0031,0.0155,0.0232,0.028
12.958013,-0.0032,-0.0133,0.0230,0.027
12.962916,-0.0034,-0.0036,0.0133,0.014
12.967998,0.0060,0.0201,-0.0058,0.022
12.972770,0.0012,-0.0276,-0.0389,0.048
12.978264,-0.0131,-0.0037,-0.0149,0.020
12.982827,-0.0082,0.0154,0.0327,0.037
12.987920,-0.0176,-0.0085,0.0372,0.042
12.992782,0.0064,-0.0037,-0.0106,0.013
12.997960,-0.0077,-0.0036,-0.0010,0.009
13.002909,0.0018,-0.0178,-0.0152,0.024
13.007591,-0.0030,0.0108,-0.0341,0.036
13.012720,-0.0173,0.0013,-0.0196,0.026
13.017912,0.0303,0.0202,0.0186,0.041
13.022730,-0.0126,-0.0036,-0.0006,0.013
13.027875,-0.0079,-0.0036,0.0137,0.016
13.032636,-0.0031,0.0154,-0.0054,0.017
13.037862,0.0017,0.0010,-0.0101,0.010
13.053319,-0.0125,-0.0086,-0.0053,0.016
13.053777,0.0018,0.0011,-0.0005,0.002
13.053935,-0.0031,-0.0085,0.0327,0.034
13.057553,0.0017,0.0200,0.0087,0.022
13.062777,0.0065,-0.0039,-0.0056,0.009
13.068187,0.0065,-0.0181,-0.0198,0.028
13.072544,0.0109,-0.0178,-0.0149,0.026
13.077663,-0.0272,0.0109,-0.0195,0.035
13.082595,-0.0127,0.0062,-0.0146,0.020
13.087605,-0.0079,-0.0033,0.0045,0.010
13.093179,0.0064,-0.0128,0.0235,0.028
13.098353,0.0064,0.0015,-0.0147,0.016
13.102551,0.0110,0.0016,-0.0146,0.018
13.107517,-0.0081,-0.0079,-0.0145,0.018
13.112735,-0.0129,-0.0078,-0.0049,0.016
13.118119,-0.0032,0.0066,-0.0143,0.016
13.122536,0.0064,0.0017,-0.0047,0.008
13.127514,0.0017,0.0303,0.0096,0.032
13.132591,-0.0411,-0.0080,0.0000,0.042
13.137566,0.0068,0.0016,0.0000,0.007
13.158527,0.0161,0.0064,0.0142,0.022
13.159065,0.0017,0.0063,-0.0049,0.008
13.159277,0.0017,-0.0223,0.0237,0.033
13.159533,-0.0079,-0.0126,0.0140,0.020
13.162546,0.0110,0.0018,0.0281,0.030
13.168364,-0.0079,-0.0125,-0.0149,0.021
13.172435,0.0206,-0.0219,-0.0100,0.032
13.177553,-0.0032,0.0020,-0.0099,0.011
13.182276,0.0109,-0.0075,-0.0051,0.014
13.187605,-0.0225,-0.0122,-0.0003,0.026
13.193247,-0.0129,-0.0168,-0.0050,0.022
13.197774,-0.0175,-0.0119,0.0282,0.035
13.202396,-0.0175,-0.0071,0.0185,0.026
13.207215,-0.0220,0.0120,0.0089,0.027
13.212699,-0.0028,0.0071,-0.0007,0.008
13.217477,0.0115,-0.0167,-0.0007,0.020
13.222249,-0.0028,-0.0023,0.0230,0.023
13.228933,0.0113,0.0166,0.0181,0.027
13.234039,-0.0222,-0.0168,-0.0105,0.030
13.251654,-0.0031,-0.0025,-0.0247,0.025
13.252217,0.0160,-0.0167,-0.0150,0.028
13.252450,-0.0031,0.0072,0.0041,0.009
13.252661,0.0016,-0.0071,-0.0007,0.007
13.257659,-0.0031,0.0024,0.0136,0.014
13.262346,0.0017,-0.0070,0.0040,0.008
13.267519,-0.0078,-0.0022,-0.0055,0.010
13.272274,-0.0029,0.0073,0.0182,0.020
13.277259,-0.0219,-0.0260,0.0038,0.034
13.282293,-0.0122,0.0075,-0.0057,0.015
13.287257,-0.0074,0.0026,0.0039,0.009
13.292353,0.0021,0.0169,-0.0009,0.017
13.298063,0.0067,0.0025,0.0133,0.015
13.302181,0.0019,0.0120,-0.0153,0.020
13.307070,0.0020,0.0072,-0.0246,0.026
13.312404,-0.0027,-0.0071,0.0088,0.012
13.317051,-0.0120,-0.0070,-0.0150,0.020
13.322263,-0.0073,-0.0118,0.0136,0.019
13.329271,-0.0072,0.0073,0.0087,0.013
13.332676,0.0073,0.0025,-0.0103,0.013
13.351708,-0.0022,-0.0024,0.0088,0.009
13.352179,0.0121,0.0023,0.0134,0.018
13.352338,0.0025,0.0213,0.0038,0.022
13.352487,-0.0403,0.0116,0.0275,0.050
13.357058,0.0265,0.0067,-0.0012,0.027
13.362231,0.0025,0.0019,0.0178,0.018
13.367146,0.0025,0.0065,-0.0108,0.013
13.372196,0.0309,0.0017,-0.0012,0.031
13.377030,0.0021,0.0112,0.0225,0.025
13.381870,0.0211,0.0254,0.0128,0.035
13.387194,0.0066,-0.0129,0.0222,0.027
13.391987,-0.0126,-0.0033,0.0315,0.034
13.397679,0.0064,0.0109,-0.0257,0.029
13.402148,-0.0127,0.0155,-0.0255,0.032
13.406881,0.0159,0.0154,-0.0158,0.027
13.412051,-0.0174,-0.0037,0.0081,0.020
13.417007,0.0113,0.0058,-0.0015,0.013
13.421977,-0.0077,-0.0037,-0.0157,0.018
13.429387,0.0162,0.0056,-0.0061,0.018
13.433081,-0.0077,0.0103,-0.0013,0.013
13.450526,-0.0123,0.0008,0.0035,0.013
13.451054,0.0022,-0.0040,-0.0060,0.008
13.451277,-0.0073,0.0103,-0.0060,0.014
13.451952,0.0117,0.0198,0.0226,0.032
13.457042,-0.0075,-0.0040,0.0081,0.012
13.461965,0.0021,-0.0086,0.0128,0.016
