time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.288334,-0.0148,0.0118,-0.0138,0.023
0.292870,-0.0004,0.0117,0.0101,0.015
0.297356,-0.0005,-0.0027,-0.0090,0.009
0.302241,-0.0004,0.0117,0.0148,0.019
0.307534,-0.0194,-0.0123,0.0100,0.025
0.312177,0.0046,0.0067,0.0241,0.025
0.317945,0.0092,0.0257,0.0002,0.027
0.322508,0.0092,0.0066,0.0049,0.012
0.327449,-0.0097,0.0159,-0.0189,0.027
0.332366,-0.0002,0.0016,0.0288,0.029
0.341982,0.0188,0.0017,0.0000,0.019
0.342809,0.0186,-0.0222,0.0238,0.037
0.347167,0.0137,0.0065,-0.0001,0.015
0.352249,-0.0148,-0.0030,-0.0049,0.016
0.357212,0.0185,0.0066,-0.0001,0.020
0.364035,0.0090,0.0160,0.0331,0.038
0.369381,-0.0149,0.0015,-0.0099,0.018
0.372234,0.0090,0.0015,-0.0145,0.017
0.377317,-0.0149,-0.0080,-0.0049,0.018
0.382707,-0.0195,-0.0079,-0.0191,0.028
0.388879,-0.0050,0.0017,0.0048,0.007
0.393095,-0.0097,-0.0031,0.0047,0.011
0.397555,0.0094,-0.0079,0.0284,0.031
0.402630,-0.0097,-0.0031,0.0282,0.030
0.407393,-0.0097,-0.0078,0.0090,0.015
0.411952,-0.0002,-0.0126,-0.0196,0.023
0.418387,-0.0145,0.0019,-0.0004,0.015
0.422087,-0.0144,0.0067,-0.0004,0.016
0.427082,-0.0050,-0.0170,-0.0147,0.023
0.432485,0.0093,0.0162,-0.0003,0.019
0.442587,-0.0144,-0.0126,-0.0098,0.022
0.443312,-0.0095,0.0017,-0.0050,0.011
0.446936,0.0191,-0.0220,0.0188,0.035
0.451969,-0.0001,0.0018,0.0044,0.005
0.457416,0.0189,-0.0029,0.0044,0.020
0.467257,0.0045,0.0020,-0.0004,0.005
0.468045,0.0331,-0.0123,0.0423,0.055
0.472925,-0.0004,0.0069,-0.0150,0.017
0.477222,-0.0242,-0.0217,-0.0054,0.033
0.481915,-0.0098,-0.0120,0.0042,0.016
0.487124,0.0093,-0.0167,-0.0054,0.020
0.491883,-0.0003,0.0071,0.0042,0.008
0.497009,-0.0050,0.0024,-0.0149,0.016
0.502032,-0.0097,0.0023,-0.0242,0.026
0.506961,0.0045,0.0024,0.0235,0.024
0.511887,0.0044,0.0070,-0.0005,0.008
0.517001,-0.0097,0.0021,-0.0052,0.011
0.521981,0.0189,0.0068,-0.0147,0.025
0.534102,0.0187,-0.0076,-0.0098,0.022
0.534882,-0.0100,0.0162,0.0188,0.027
0.536810,0.0232,-0.0076,-0.0051,0.025
0.542347,0.0041,-0.0028,-0.0051,0.007
0.547065,-0.0009,0.0114,0.0282,0.030
0.558283,0.0134,0.0209,0.0137,0.028
0.558954,-0.0010,0.0158,0.0041,0.016
0.561711,-0.0199,0.0063,-0.0102,0.023
0.567063,0.0134,-0.0080,-0.0196,0.025
0.572339,-0.0058,-0.0222,-0.0147,0.027
0.577230,0.0038,-0.0030,-0.0098,0.011
0.581952,-0.0058,0.0064,-0.0097,0.013
0.586594,-0.0010,0.0063,-0.0001,0.006
0.592161,-0.0105,0.0016,-0.0144,0.018
0.597210,-0.0151,0.0110,-0.0143,0.024
0.602852,0.0041,0.0063,0.0143,0.016
0.606849,0.0087,-0.0128,0.0190,0.024
0.611463,-0.0008,-0.0174,-0.0097,0.020
0.617133,-0.0197,-0.0171,-0.0049,0.027
0.622152,0.0041,0.0020,-0.0143,0.015
0.634358,-0.0149,-0.0076,0.0048,0.017
0.635357,0.0091,0.0019,0.0143,0.017
0.636661,0.0232,0.0115,0.0046,0.026
0.641684,0.0040,-0.0029,-0.0049,0.007
0.647601,0.0135,0.0114,-0.0049,0.018
0.657349,0.0087,0.0019,0.0047,0.010
0.657971,0.0135,-0.0028,0.0189,0.023
0.663976,-0.0009,0.0162,-0.0003,0.016
0.666650,0.0181,0.0020,-0.0003,0.018
0.671834,-0.0152,-0.0028,0.0235,0.028
0.677426,0.0133,-0.0028,-0.0005,0.014
0.682148,-0.0153,0.0258,0.0043,0.030
0.686264,0.0086,-0.0028,-0.0147,0.017
0.691924,-0.0058,-0.0075,-0.0241,0.026
0.697428,-0.0104,-0.0169,-0.0097,0.022
0.702212,-0.0152,-0.0025,-0.0143,0.021
0.707430,-0.0008,0.0069,0.0000,0.007
0.711529,0.0135,-0.0170,0.0143,0.026
0.717147,0.0038,-0.0217,-0.0001,0.022
0.721513,0.0180,0.0022,0.0047,0.019
0.734845,-0.0010,-0.0025,0.0094,0.010
0.735597,0.0037,-0.0023,0.0093,0.010
0.736439,0.0132,0.0214,0.0092,0.027
0.741414,0.0178,-0.0310,-0.0004,0.036
0.747658,-0.0013,-0.0022,-0.0099,0.010
0.758081,0.0083,-0.0116,-0.0003,0.014
0.759023,0.0034,-0.0162,-0.0003,0.017
0.767407,-0.0014,-0.0112,0.0045,0.012
0.768146,-0.0061,0.0077,-0.0241,0.026
0.772176,-0.0060,-0.0256,-0.0096,0.028
0.777281,0.0177,-0.0159,-0.0190,0.030
0.781432,-0.0158,0.0127,0.0049,0.021
0.787053,-0.0063,-0.0063,0.0001,0.009
0.791867,0.0033,0.0127,-0.0047,0.014
0.796275,0.0174,0.0077,-0.0094,0.021
0.802211,0.0171,-0.0018,-0.0045,0.018
0.806183,-0.0020,0.0078,0.0192,0.021
0.811175,0.0219,0.0030,0.0143,0.026
0.816464,-0.0069,0.0124,-0.0048,0.015
0.822767,0.0218,-0.0020,0.0048,0.022
0.831046,-0.0021,-0.0066,-0.0143,0.016
0.831723,0.0074,0.0123,-0.0047,0.015
0.844647,0.0265,-0.0020,0.0096,0.028
0.845186,0.0025,-0.0162,0.0238,0.029
0.845998,-0.0260,0.0077,-0.0144,0.031
0.851505,-0.0257,-0.0066,0.0237,0.036
0.857604,0.0175,0.0124,-0.0145,0.026
0.861105,0.0079,0.0123,0.0046,0.015
0.866087,0.0032,-0.0164,-0.0191,0.025
0.871627,-0.0112,-0.0020,0.0238,0.026
0.876063,0.0031,0.0074,-0.0144,0.017
0.881064,-0.0111,0.0215,0.0094,0.026
0.886076,-0.0063,0.0071,0.0046,0.011
0.891144,-0.0063,-0.0167,-0.0002,0.018
0.896549,-0.0253,-0.0024,0.0141,0.029
0.901316,-0.0060,-0.0071,-0.0098,0.013
0.906701,0.0131,0.0024,0.0188,0.023
0.911113,0.0178,0.0167,-0.0051,0.025
0.916176,-0.0014,-0.0073,0.0139,0.016
0.921062,-0.0062,-0.0214,0.0233,0.032
0.930753,-0.0109,-0.0023,0.0136,0.018
0.931499,-0.0109,-0.0022,-0.0150,0.019
0.944469,-0.0203,-0.0069,-0.0101,0.024
0.945124,0.0036,0.0121,0.0090,0.015
0.945945,-0.0012,0.0024,-0.0101,0.010
0.952701,-0.0011,-0.0023,-0.0005,0.003
0.956336,0.0036,-0.0166,-0.0195,0.026
0.961448,-0.0108,-0.0117,-0.0051,0.017
0.966164,-0.0297,-0.0162,0.0282,0.044
0.971827,-0.0058,-0.0112,0.0042,0.013
0.977568,0.0038,0.0032,0.0041,0.007
0.981253,-0.0106,-0.0063,0.0184,0.022
0.985987,-0.0296,0.0127,-0.0198,0.038
0.991337,0.0182,-0.0254,0.0184,0.036
0.996165,-0.0245,0.0176,0.0040,0.030
1.001432,0.0091,-0.0062,0.0277,0.030
1.006161,-0.0052,0.0129,0.0037,0.014
1.011194,-0.0053,0.0175,-0.0153,0.024
1.015953,0.0232,0.0077,-0.0199,0.032
1.020847,-0.0292,0.0029,-0.0340,0.045
1.025908,-0.0052,-0.0067,-0.0052,0.010
1.031462,-0.0100,-0.0161,0.0185,0.027
1.044152,0.0091,0.0220,-0.0101,0.026
1.044868,0.0137,-0.0018,-0.0338,0.036
1.047009,-0.0007,-0.0019,-0.0002,0.002
1.051102,-0.0245,0.0076,-0.0240,0.035
1.056097,-0.0148,-0.0019,0.0237,0.028
1.061558,-0.0052,-0.0020,-0.0097,0.011
1.065866,0.0137,-0.0019,0.0093,0.017
1.071268,-0.0196,0.0029,0.0235,0.031
1.075554,-0.0099,-0.0067,0.0043,0.013
1.080715,-0.0050,-0.0115,0.0090,0.015
1.085978,0.0093,0.0171,-0.0005,0.019
1.090827,-0.0098,0.0123,-0.0053,0.017
1.095690,-0.0051,0.0027,-0.0147,0.016
1.100794,0.0187,0.0026,-0.0051,0.020
1.105902,0.0234,0.0073,0.0139,0.028
1.111331,-0.0148,0.0169,0.0043,0.023
1.115640,-0.0003,0.0167,-0.0147,0.022
1.120968,-0.0145,-0.0024,0.0234,0.028
1.126211,-0.0144,-0.0118,-0.0005,0.019
1.132188,-0.0001,-0.0117,-0.0053,0.013
1.152723,0.0189,0.0026,0.0137,0.024
1.153621,0.0189,0.0027,-0.0196,0.027
1.153967,-0.0050,-0.0163,-0.0337,0.038
1.154237,-0.0193,-0.0020,0.0093,0.022
1.155744,0.0094,0.0265,0.0045,0.028
1.161763,-0.0191,0.0072,-0.0288,0.035
1.167150,0.0095,-0.0166,-0.0095,0.021
1.170882,-0.0095,-0.0165,0.0095,0.021
1.176463,0.0048,-0.0115,0.0047,0.013
1.180911,0.0048,-0.0066,-0.0048,0.010
1.186578,-0.0047,0.0028,-0.0238,0.024
1.190750,0.0190,0.0076,-0.0093,0.022
1.195325,-0.0001,-0.0162,0.0287,0.033
1.200657,-0.0047,0.0077,0.0047,0.010
1.205462,0.0095,0.0171,0.0095,0.022
1.211288,-0.0048,0.0076,0.0189,0.021
1.215290,-0.0094,-0.0022,0.0045,0.011
1.220533,-0.0045,-0.0022,-0.0051,0.007
1.225218,0.0193,-0.0212,-0.0003,0.029
1.230265,0.0001,0.0028,0.0187,0.019
1.240914,0.0097,0.0027,-0.0099,0.014
1.241427,0.0144,-0.0069,0.0044,0.017
1.245617,-0.0144,0.0169,0.0091,0.024
1.250213,0.0000,-0.0117,-0.0099,0.015
1.255568,0.0049,0.0264,0.0091,0.028
1.260575,0.0191,0.0025,-0.0099,0.022
1.265298,0.0237,-0.0166,0.0234,0.037
1.270852,-0.0050,-0.0213,0.0232,0.032
1.275214,-0.0003,0.0026,0.0088,0.009
1.280203,0.0280,0.0026,0.0039,0.028
1.285221,-0.0102,-0.0116,-0.0056,0.016
1.290592,0.0137,0.0170,-0.0198,0.029
1.295366,0.0135,-0.0212,-0.0244,0.035
1.300210,-0.0056,-0.0066,-0.0004,0.009
1.305502,-0.0056,-0.0019,-0.0147,0.016
1.310496,0.0181,-0.0066,-0.0146,0.024
1.315188,-0.0105,0.0077,-0.0144,0.019
1.320283,0.0276,-0.0019,-0.0096,0.029
1.325615,-0.0154,0.0124,-0.0095,0.022
1.330326,-0.0059,-0.0020,0.0143,0.016
1.335880,0.0036,-0.0068,-0.0000,0.008
1.341906,0.0035,0.0171,-0.0048,0.018
1.345362,0.0083,-0.0068,-0.0047,0.012
1.350237,0.0130,-0.0163,-0.0189,0.028
1.355149,-0.0013,-0.0160,-0.0140,0.021
1.360427,0.0034,-0.0111,-0.0092,0.015
1.365106,0.0033,-0.0016,0.0384,0.039
1.370150,0.0080,-0.0063,-0.0094,0.014
1.375154,0.0030,-0.0110,0.0049,0.012
1.380797,0.0077,-0.0062,0.0001,0.010
1.385350,-0.0114,-0.0014,-0.0331,0.035
1.391168,0.0030,0.0033,0.0004,0.004
1.395127,0.0029,-0.0063,0.0099,0.012
1.400046,-0.0114,-0.0063,-0.0234,0.027
1.405116,-0.0113,-0.0110,-0.0042,0.016
1.410077,0.0078,-0.0110,-0.0137,0.019
1.416030,-0.0113,0.0034,0.0054,0.013
1.420239,0.0078,0.0176,0.0149,0.024
1.425252,0.0172,-0.0111,0.0195,0.028
1.430720,0.0026,-0.0063,-0.0092,0.011
1.435758,-0.0212,-0.0157,0.0146,0.030
1.440089,0.0028,0.0319,0.0098,0.033
1.445179,0.0027,0.0031,0.0002,0.004
1.449980,0.0216,-0.0065,-0.0045,0.023
1.456136,0.0120,-0.0017,0.0097,0.016
1.459845,-0.0024,-0.0065,0.0144,0.016
1.465113,0.0024,0.0173,-0.0142,0.023
1.469943,-0.0023,0.0076,0.0002,0.008
1.475382,0.0024,-0.0020,-0.0046,0.006
1.480252,-0.0451,-0.0115,0.0002,0.047
1.484676,-0.0353,0.0029,0.0002,0.035
1.490860,-0.0159,-0.0067,-0.0093,0.020
1.495363,0.0032,-0.0113,-0.0092,0.015
1.499956,-0.0017,0.0078,0.0003,0.008
1.505230,0.0076,0.0077,-0.0139,0.018
1.510655,-0.0256,-0.0019,0.0195,0.032
1.514739,0.0172,0.0077,0.0193,0.027
1.520086,0.0075,-0.0161,0.0286,0.034
1.525087,-0.0021,-0.0018,0.0141,0.014
1.529878,-0.0020,-0.0065,0.0140,0.016
1.534852,-0.0020,0.0126,0.0044,0.014
1.540308,0.0313,-0.0112,-0.0194,0.038
1.549487,0.0215,0.0079,-0.0097,0.025
1.550023,-0.0358,-0.0160,0.0094,0.040
1.554774,0.0166,0.0126,0.0045,0.021
1.559834,-0.0215,0.0030,0.0045,0.022
1.564784,0.0166,0.0030,-0.0003,0.017
1.570569,-0.0121,-0.0066,-0.0145,0.020
1.574880,0.0211,0.0125,-0.0192,0.031
1.579719,-0.0216,0.0124,0.0095,0.027
1.584984,-0.0024,0.0028,0.0189,0.019
1.589823,0.0023,-0.0019,-0.0002,0.003
1.595382,-0.0119,-0.0067,0.0093,0.016
1.600242,-0.0071,0.0076,0.0234,0.026
1.604822,-0.0166,-0.0162,0.0090,0.025
1.609627,-0.0119,-0.0018,0.0184,0.022
1.614825,0.0119,-0.0208,-0.0150,0.028
1.620510,-0.0024,-0.0016,0.0089,0.009
1.624790,-0.0071,0.0079,-0.0007,0.011
1.629708,0.0121,0.0127,-0.0102,0.020
1.634423,0.0024,-0.0111,0.0089,0.014
1.639654,0.0072,-0.0017,-0.0054,0.009
1.652991,0.0261,0.0079,-0.0101,0.029
1.653597,0.0307,0.0125,-0.0100,0.035
1.654466,0.0019,-0.0115,0.0043,0.012
1.659341,-0.0076,-0.0162,0.0043,0.018
1.665253,-0.0030,-0.0018,-0.0290,0.029
1.669547,0.0112,-0.0066,0.0235,0.027
1.674668,0.0208,0.0077,0.0043,0.023
1.679877,-0.0222,-0.0066,-0.0195,0.030
1.684420,-0.0172,-0.0113,-0.0288,0.035
1.689638,0.0018,-0.0159,0.0046,0.017
1.694608,-0.0171,0.0032,0.0141,0.022
1.699553,-0.0218,-0.0016,-0.0050,0.022
1.704502,-0.0170,-0.0016,0.0140,0.022
1.709404,-0.0215,-0.0206,-0.0051,0.030
1.714671,-0.0071,-0.0013,-0.0098,0.012
1.719550,-0.0071,-0.0014,0.0140,0.016
1.725116,-0.0212,0.0081,-0.0098,0.025
1.731333,0.0123,0.0176,-0.0050,0.022
1.734830,-0.0164,-0.0301,0.0045,0.035
1.743685,0.0028,0.0177,0.0092,0.020
1.744460,-0.0258,0.0034,-0.0241,0.035
1.749921,-0.0161,-0.0014,0.0046,0.017
1.754508,0.0078,0.0034,-0.0192,0.021
1.760130,0.0030,0.0081,0.0047,0.010
1.764578,0.0079,-0.0015,-0.0048,0.009
1.769771,0.0031,0.0032,0.0142,0.015
1.775289,-0.0065,-0.0111,-0.0049,0.014
1.779439,0.0125,0.0032,-0.0096,0.016
1.784422,0.0124,0.0079,-0.0048,0.015
1.789536,-0.0020,0.0126,-0.0047,0.014
1.794327,0.0170,-0.0303,0.0096,0.036
1.799795,0.0025,-0.0111,-0.0285,0.031
1.804774,0.0120,0.0034,-0.0140,0.019
1.809058,0.0165,0.0176,-0.0044,0.025
1.814167,0.0021,0.0222,0.0336,0.040
1.819199,0.0019,0.0030,0.0001,0.004
1.824722,-0.0172,-0.0160,-0.0094,0.025
1.831378,-0.0218,-0.0017,-0.0093,0.024
1.834985,-0.0216,-0.0064,-0.0235,0.033
1.842788,0.0023,-0.0017,-0.0138,0.014
1.845048,0.0070,0.0079,0.0101,0.015
1.849308,0.0068,-0.0064,0.0195,0.022
1.854567,0.0067,-0.0111,-0.0187,0.023
1.859128,0.0115,-0.0015,-0.0138,0.018
1.864286,0.0115,-0.0062,-0.0089,0.016
1.869500,0.0209,-0.0299,0.0102,0.038
1.874698,0.0018,-0.0059,0.0148,0.016
1.879523,-0.0125,0.0036,-0.0043,0.014
1.883924,0.0159,0.0037,0.0147,0.022
1.889269,-0.0080,0.0180,-0.0091,0.022
1.894009,0.0110,-0.0059,0.0052,0.013
1.900371,-0.0033,-0.0059,0.0004,0.007
1.904769,-0.0224,0.0036,-0.0091,0.024
1.909127,-0.0269,0.0037,0.0052,0.028
1.914125,0.0207,0.0180,-0.0138,0.031
1.919220,0.0061,0.0274,-0.0090,0.029
1.925355,0.0012,-0.0015,-0.0089,0.009
1.931709,-0.0036,0.0223,0.0054,0.023
1.934944,0.0012,-0.0110,0.0006,0.011
1.943314,-0.0274,0.0270,0.0054,0.039
1.945369,0.0013,-0.0111,-0.0089,0.014
1.949287,0.0061,-0.0064,0.0149,0.017
1.954842,-0.0082,0.0032,0.0148,0.017
1.959213,-0.0084,-0.0063,-0.0138,0.017
1.964221,-0.0082,0.0080,-0.0090,0.015
1.969149,-0.0222,0.0174,-0.0184,0.034
1.974131,0.0018,-0.0064,-0.0135,0.015
1.979575,-0.0030,-0.0017,-0.0181,0.018
1.983803,-0.0172,0.0077,-0.0180,0.026
1.989116,-0.0264,-0.0018,-0.0083,0.028
1.993795,0.0069,0.0125,0.0060,0.015
1.999037,-0.0264,0.0029,-0.0225,0.035
2.003935,-0.0024,-0.0019,-0.0034,0.005
2.008792,0.0021,0.0170,-0.0176,0.025
2.014003,-0.0120,-0.0211,-0.0032,0.024
2.018772,0.0070,-0.0209,-0.0127,0.025
2.024030,-0.0073,-0.0208,0.0064,0.023
2.032138,-0.0215,-0.0159,0.0016,0.027
2.034180,0.0166,-0.0159,0.0016,0.023
2.041591,0.0164,0.0175,-0.0079,0.025
2.043773,-0.0122,-0.0064,-0.0031,0.014
2.048940,0.0020,0.0031,-0.0030,0.005
2.055046,-0.0076,0.0078,-0.0078,0.013
2.058787,-0.0028,0.0076,0.0065,0.010
2.063918,0.0020,0.0123,0.0160,0.020
2.068859,-0.0168,-0.0020,0.0064,0.018
2.073815,0.0165,-0.0020,-0.0317,0.036
2.080094,-0.0026,-0.0069,-0.0314,0.032
2.084312,-0.0025,0.0027,0.0258,0.026
2.088722,-0.0119,-0.0162,0.0019,0.020
2.093499,-0.0072,0.0077,0.0114,0.015
2.098843,-0.0071,0.0029,-0.0125,0.015
2.104186,0.0213,-0.0018,-0.0171,0.027
2.108818,-0.0263,-0.0159,-0.0122,0.033
2.113817,0.0166,0.0175,0.0116,0.027
2.118690,0.0355,0.0078,-0.0170,0.040
2.124242,0.0020,-0.0114,0.0117,0.016
2.129133,-0.0074,-0.0065,0.0163,0.019
2.133839,-0.0122,-0.0017,-0.0123,0.017
2.140636,0.0069,-0.0112,-0.0027,0.013
2.143683,-0.0121,-0.0112,0.0163,0.023
2.148460,-0.0072,0.0080,0.0114,0.016
2.154035,0.0166,0.0127,-0.0077,0.022
2.158813,0.0070,0.0079,0.0066,0.012
2.163833,0.0069,0.0078,0.0113,0.015
2.168744,-0.0170,-0.0208,-0.0078,0.028
2.173820,0.0069,0.0078,0.0065,0.012
2.178798,0.0115,0.0030,0.0065,0.014
2.184522,0.0020,-0.0065,0.0207,0.022
2.188635,-0.0123,-0.0064,0.0015,0.014
2.193423,-0.0073,-0.0161,0.0063,0.019
2.198822,0.0068,0.0125,0.0110,0.018
2.203616,-0.0027,-0.0065,0.0109,0.013
2.208501,-0.0169,0.0030,0.0203,0.027
2.213607,-0.0026,-0.0066,-0.0036,0.008
2.218509,0.0022,-0.0018,-0.0036,0.005
2.223758,0.0022,0.0030,0.0012,0.004
2.228510,0.0117,0.0125,-0.0036,0.017
2.233789,-0.0170,-0.0019,-0.0226,0.028
2.241669,0.0116,0.0028,0.0204,0.024
2.243751,-0.0264,-0.0021,0.0202,0.033
2.248564,-0.0072,-0.0020,0.0200,0.021
2.253498,0.0071,0.0168,-0.0229,0.029
2.258389,0.0023,-0.0022,0.0058,0.007
2.263859,0.0260,-0.0165,0.0200,0.037
2.269342,0.0068,0.0027,-0.0181,0.020
2.273531,-0.0123,0.0073,0.0200,0.025
2.278759,0.0021,0.0025,0.0103,0.011
2.283305,0.0021,-0.0069,0.0150,0.017
2.288732,0.0022,0.0026,-0.0089,0.010
2.294046,0.0211,-0.0210,-0.0041,0.030
2.298336,-0.0170,-0.0257,-0.0040,0.031
2.303442,-0.0169,-0.0111,0.0055,0.021
2.308335,-0.0026,0.0031,-0.0135,0.014
2.314030,-0.0167,0.0032,-0.0134,0.022
2.318263,-0.0261,-0.0159,0.0247,0.039
2.323509,0.0073,0.0032,-0.0230,0.024
2.328476,-0.0165,-0.0016,-0.0038,0.017
2.333452,-0.0069,-0.0016,0.0010,0.007
2.348935,0.0075,-0.0113,0.0057,0.015
2.350295,-0.0021,0.0173,0.0009,0.017
2.351554,-0.0068,0.0028,0.0057,0.009
2.354919,-0.0209,-0.0067,-0.0086,0.024
2.361396,-0.0017,-0.0067,0.0009,0.007
2.364839,-0.0016,0.0029,-0.0086,0.009
2.368505,0.0080,0.0125,0.0010,0.015
2.373560,0.0174,0.0029,0.0057,0.019
2.378204,-0.0161,-0.0114,-0.0086,0.022
2.383294,0.0124,-0.0161,0.0200,0.029
2.388212,-0.0066,-0.0018,-0.0134,0.015
2.393144,0.0125,-0.0017,-0.0038,0.013
2.398325,-0.0114,0.0031,0.0010,0.012
2.403228,-0.0209,-0.0016,-0.0275,0.035
2.408349,0.0079,-0.0207,-0.0083,0.024
2.413983,-0.0112,-0.0253,-0.0082,0.029
2.418378,0.0079,0.0034,-0.0034,0.009
2.423515,0.0126,0.0034,0.0109,0.017
2.428116,-0.0112,-0.0157,0.0013,0.019
2.433345,0.0221,0.0033,-0.0035,0.023
2.438731,-0.0209,0.0176,0.0013,0.027
2.445422,0.0031,-0.0347,0.0108,0.036
2.448529,0.0078,-0.0107,-0.0083,0.016
2.453283,-0.0065,0.0274,0.0155,0.032
2.458127,-0.0112,-0.0108,0.0011,0.016
2.463365,-0.0017,0.0226,0.0011,0.023
2.468088,0.0127,-0.0060,0.0106,0.018
2.473171,-0.0063,-0.0155,-0.0132,0.021
2.478092,-0.0109,-0.0296,0.0011,0.032
2.483004,-0.0155,0.0038,0.0011,0.016
2.488009,0.0272,-0.0058,-0.0084,0.029
2.493031,0.0033,-0.0058,0.0154,0.017
2.498103,0.0222,0.0324,0.0201,0.044
2.503114,-0.0065,-0.0059,-0.0039,0.010
2.508000,-0.0158,-0.0058,0.0057,0.018
2.513408,0.0079,0.0085,0.0199,0.023
2.517944,-0.0016,0.0084,0.0245,0.026
2.523022,-0.0015,0.0083,0.0053,0.010
2.527977,0.0080,-0.0013,0.0147,0.017
2.533363,0.0080,-0.0204,0.0098,0.024
2.538259,0.0079,0.0132,0.0145,0.021
2.546563,0.0079,0.0273,0.0001,0.028
2.548052,0.0077,-0.0157,0.0286,0.034
2.552789,0.0028,-0.0346,-0.0096,0.036
2.557812,0.0124,-0.0011,0.0095,0.016
2.562953,-0.0019,-0.0011,-0.0048,0.005
2.567892,-0.0067,-0.0058,-0.0048,0.010
2.573166,-0.0113,-0.0011,0.0047,0.012
2.578286,-0.0065,0.0180,0.0047,0.020
2.583058,0.0078,-0.0012,-0.0001,0.008
2.587862,0.0029,-0.0012,-0.0001,0.003
2.592736,-0.0160,-0.0106,-0.0096,0.022
2.597925,-0.0064,-0.0011,0.0047,0.008
2.602807,-0.0062,-0.0011,-0.0190,0.020
2.607984,0.0034,-0.0154,-0.0331,0.037
2.612701,0.0175,0.0132,-0.0091,0.024
2.617874,-0.0065,-0.0012,0.0100,0.012
2.622900,0.0174,0.0179,0.0099,0.027
2.627739,0.0078,0.0036,0.0145,0.017
2.633258,0.0029,-0.0059,-0.0093,0.011
2.638675,0.0171,0.0038,0.0050,0.018
2.645257,0.0074,-0.0010,-0.0235,0.025
2.648578,-0.0069,0.0037,0.0004,0.008
2.652991,-0.0021,0.0037,-0.0138,0.014
2.657683,-0.0022,-0.0107,-0.0185,0.021
2.662970,0.0358,-0.0154,-0.0088,0.040
2.667787,-0.0120,-0.0010,-0.0040,0.013
2.672931,-0.0119,-0.0010,0.0198,0.023
2.677761,-0.0213,-0.0009,0.0054,0.022
2.682692,0.0028,-0.0009,-0.0184,0.019
2.687596,0.0076,-0.0104,-0.0135,0.019
2.692579,-0.0115,0.0087,-0.0087,0.017
2.698165,-0.0161,0.0086,-0.0038,0.019
2.703519,0.0031,0.0086,-0.0038,0.010
2.707657,-0.0158,0.0086,-0.0133,0.022
