time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.217642,-0.0031,-0.0129,-0.0006,0.013
0.222274,-0.0080,-0.0127,-0.0006,0.015
0.226885,-0.0366,0.0158,0.0137,0.042
0.234269,-0.0031,-0.0033,-0.0007,0.005
0.237704,-0.0077,-0.0079,-0.0102,0.015
0.242158,-0.0124,-0.0078,0.0136,0.020
0.260402,-0.0076,0.0159,0.0183,0.025
0.260748,-0.0218,-0.0174,0.0086,0.029
0.260883,-0.0121,0.0064,-0.0199,0.024
0.265514,0.0070,-0.0080,-0.0103,0.015
0.266522,0.0022,0.0064,-0.0197,0.021
0.271672,-0.0120,0.0016,0.0137,0.018
0.276983,0.0071,-0.0079,0.0041,0.011
0.281966,0.0024,-0.0030,0.0136,0.014
0.287618,-0.0024,-0.0030,0.0135,0.014
0.291590,0.0072,-0.0077,0.0086,0.014
0.296707,0.0120,0.0019,0.0085,0.015
0.301684,0.0023,0.0019,-0.0153,0.016
0.306908,-0.0072,-0.0029,-0.0199,0.021
0.311595,0.0071,0.0067,-0.0103,0.014
0.316894,0.0071,-0.0029,0.0278,0.029
0.326122,0.0117,-0.0172,-0.0009,0.021
0.326650,0.0069,0.0161,-0.0009,0.018
0.332144,-0.0074,-0.0031,0.0039,0.009
0.336668,-0.0026,0.0016,0.0086,0.009
0.354603,-0.0121,-0.0175,0.0085,0.023
0.355107,0.0022,0.0112,-0.0058,0.013
0.355269,0.0118,-0.0078,0.0227,0.027
0.356808,0.0117,-0.0125,0.0178,0.025
0.361812,0.0021,0.0113,0.0034,0.012
0.366848,-0.0217,0.0207,0.0081,0.031
0.371472,-0.0025,-0.0032,0.0176,0.018
0.376413,0.0070,0.0110,-0.0063,0.014
0.382015,0.0068,0.0109,0.0032,0.013
0.386677,-0.0123,-0.0129,-0.0111,0.021
0.391624,-0.0027,-0.0270,-0.0015,0.027
0.396656,-0.0027,0.0160,-0.0015,0.016
0.401441,0.0211,0.0159,-0.0157,0.031
0.406646,-0.0075,-0.0128,-0.0061,0.016
0.411565,0.0067,-0.0079,-0.0013,0.010
0.416480,-0.0314,0.0016,0.0130,0.034
0.426744,0.0164,-0.0128,-0.0061,0.022
0.427358,-0.0075,0.0206,0.0082,0.023
0.431647,0.0115,0.0158,-0.0061,0.020
0.436531,-0.0029,-0.0081,-0.0108,0.014
0.452016,-0.0027,0.0014,0.0083,0.009
0.452457,-0.0028,-0.0033,0.0177,0.018
0.452583,0.0115,-0.0223,-0.0347,0.043
0.456791,-0.0077,0.0160,-0.0297,0.035
0.463927,0.0160,0.0064,-0.0104,0.020
0.466361,-0.0174,0.0015,-0.0103,0.020
0.471710,0.0017,0.0015,-0.0102,0.010
0.476306,-0.0127,0.0158,-0.0149,0.025
0.481600,0.0301,-0.0225,-0.0100,0.039
0.486418,0.0061,0.0062,0.0185,0.020
0.491194,0.0108,-0.0033,0.0041,0.012
0.496299,-0.0035,-0.0128,-0.0101,0.017
0.501542,0.0060,-0.0174,0.0184,0.026
0.506470,0.0155,-0.0078,0.0278,0.033
0.511327,0.0012,0.0113,-0.0199,0.023
0.516346,-0.0131,0.0064,-0.0198,0.025
0.521388,-0.0130,-0.0175,-0.0149,0.026
0.526242,0.0014,0.0016,0.0090,0.009
0.531370,0.0203,0.0159,0.0089,0.027
0.536253,0.0012,0.0109,-0.0101,0.015
0.543358,0.0154,0.0062,-0.0053,0.017
0.546614,-0.0084,0.0156,0.0042,0.018
0.551435,-0.0084,0.0155,0.0090,0.020
0.582665,-0.0178,-0.0225,-0.0196,0.035
0.583137,-0.0081,-0.0270,-0.0147,0.032
0.583317,0.0014,0.0112,0.0139,0.018
0.583478,0.0251,0.0112,-0.0005,0.027
0.583641,0.0011,-0.0031,-0.0052,0.006
0.583794,-0.0178,0.0253,0.0043,0.031
0.586143,-0.0223,0.0061,0.0233,0.033
0.590981,0.0206,-0.0082,-0.0101,0.024
0.596560,0.0109,0.0156,0.0090,0.021
0.601005,-0.0130,-0.0273,-0.0054,0.031
0.606294,-0.0033,-0.0079,0.0184,0.020
0.610976,0.0015,0.0016,0.0325,0.033
0.616306,-0.0080,0.0110,0.0085,0.016
0.621966,-0.0031,-0.0127,0.0084,0.016
0.626257,-0.0077,-0.0031,-0.0106,0.013
0.631264,0.0018,0.0064,-0.0153,0.017
0.636245,0.0066,0.0111,0.0038,0.013
0.643650,-0.0219,0.0347,-0.0200,0.046
0.646349,0.0212,0.0201,-0.0150,0.033
0.651259,0.0021,0.0057,-0.0054,0.008
0.673330,-0.0264,0.0152,0.0089,0.032
0.673749,-0.0356,0.0056,-0.0292,0.046
0.673934,0.0168,0.0055,-0.0147,0.023
0.674067,0.0262,-0.0089,-0.0003,0.028
0.676317,0.0070,0.0150,0.0377,0.041
0.681094,-0.0073,0.0053,-0.0244,0.026
0.685902,0.0070,-0.0042,-0.0004,0.008
0.691146,-0.0027,-0.0279,-0.0147,0.032
0.695822,-0.0311,-0.0181,0.0092,0.037
0.701294,-0.0213,0.0247,-0.0004,0.033
0.705981,0.0121,-0.0134,-0.0194,0.027
0.711182,0.0120,0.0010,0.0188,0.022
0.715833,-0.0165,0.0010,0.0044,0.017
0.720969,0.0168,-0.0180,0.0186,0.031
0.726626,-0.0167,0.0201,-0.0196,0.033
0.735825,-0.0023,-0.0132,0.0233,0.027
0.736446,0.0073,-0.0083,0.0136,0.018
0.741566,0.0025,-0.0082,-0.0102,0.013
0.745901,0.0120,-0.0034,0.0089,0.015
0.771218,0.0024,-0.0034,0.0183,0.019
0.771753,-0.0165,0.0013,0.0229,0.028
0.771969,-0.0257,-0.0081,0.0084,0.028
0.772152,-0.0207,-0.0270,-0.0154,0.037
0.772314,0.0223,0.0064,-0.0152,0.028
0.775753,-0.0016,0.0063,0.0134,0.015
0.780940,-0.0064,0.0016,0.0275,0.028
0.785894,-0.0112,0.0159,0.0083,0.021
0.790697,0.0032,0.0158,0.0035,0.016
0.795889,0.0079,-0.0081,0.0129,0.017
0.801373,-0.0018,0.0252,-0.0157,0.030
0.805766,-0.0254,0.0156,-0.0060,0.030
0.810792,-0.0015,-0.0083,-0.0297,0.031
0.815623,-0.0063,0.0059,0.0038,0.009
0.820757,0.0033,0.0059,0.0085,0.011
0.825807,-0.0111,0.0011,0.0132,0.017
0.832471,0.0032,0.0011,-0.0202,0.020
0.835912,-0.0064,0.0105,-0.0058,0.014
0.868884,-0.0159,0.0057,0.0133,0.021
0.869519,-0.0016,0.0294,0.0226,0.037
0.869729,0.0032,-0.0041,-0.0203,0.021
0.869983,-0.0063,-0.0230,-0.0106,0.026
0.870190,-0.0061,0.0247,-0.0010,0.025
0.870376,-0.0013,-0.0135,-0.0058,0.015
0.870751,0.0082,-0.0135,-0.0152,0.022
0.877461,0.0033,-0.0085,0.0134,0.016
0.880889,-0.0300,0.0010,-0.0152,0.034
0.886142,-0.0156,0.0199,-0.0198,0.032
0.890693,0.0083,-0.0088,-0.0007,0.012
0.895576,-0.0012,0.0151,-0.0054,0.016
0.900824,-0.0107,-0.0277,0.0231,0.038
0.905568,-0.0105,-0.0085,0.0134,0.019
0.910554,-0.0151,-0.0084,-0.0152,0.023
0.915508,-0.0008,0.0155,-0.0103,0.019
0.920482,0.0041,0.0058,0.0135,0.015
0.925358,0.0088,0.0010,-0.0103,0.014
0.932843,-0.0007,-0.0086,-0.0007,0.009
0.935495,0.0136,0.0199,-0.0102,0.026
0.954678,0.0181,0.0009,-0.0149,0.023
0.955219,0.0037,-0.0038,0.0232,0.024
0.955362,-0.0011,0.0152,0.0183,0.024
0.955490,-0.0010,-0.0039,-0.0009,0.004
0.960508,0.0179,0.0103,-0.0009,0.021
0.965238,0.0130,0.0055,0.0039,0.015
0.970529,0.0034,0.0008,-0.0151,0.016
0.975598,0.0224,0.0056,-0.0055,0.024
0.980971,-0.0158,-0.0229,-0.0007,0.028
0.985190,-0.0109,0.0010,-0.0007,0.011
0.990558,-0.0061,-0.0180,-0.0102,0.022
0.995295,0.0033,-0.0369,-0.0101,0.038
1.000243,0.0032,0.0061,-0.0005,0.007
1.005867,0.0176,-0.0034,-0.0005,0.018
1.010462,-0.0110,0.0110,0.0232,0.028
1.015314,-0.0060,0.0061,-0.0102,0.013
1.020603,0.0083,0.0061,0.0041,0.011
1.025532,-0.0107,-0.0083,0.0088,0.016
1.033545,0.0131,-0.0130,0.0040,0.019
1.035990,0.0223,0.0014,-0.0150,0.027
1.083511,0.0126,0.0014,-0.0006,0.013
1.084229,-0.0112,-0.0033,0.0041,0.012
1.084430,0.0078,0.0062,0.0041,0.011
1.084621,0.0030,0.0109,0.0230,0.026
1.084818,-0.0017,0.0060,-0.0151,0.016
1.085011,0.0078,0.0060,-0.0008,0.010
1.085203,-0.0113,-0.0177,-0.0055,0.022
1.085393,-0.0112,0.0014,-0.0102,0.015
1.085595,-0.0300,0.0110,-0.0149,0.035
1.085787,0.0083,0.0013,0.0137,0.016
1.090303,0.0176,-0.0082,-0.0006,0.019
1.095158,-0.0204,-0.0081,-0.0149,0.027
1.100682,0.0035,-0.0127,0.0090,0.016
1.105041,0.0035,0.0017,0.0042,0.006
1.110232,0.0033,0.0207,-0.0149,0.026
1.115045,0.0176,0.0063,-0.0195,0.027
1.120071,0.0174,-0.0128,-0.0193,0.029
1.125076,0.0219,0.0205,-0.0097,0.032
1.130275,-0.0020,0.0204,-0.0096,0.023
1.135950,-0.0021,-0.0035,-0.0095,0.010
1.173024,0.0170,-0.0082,0.0048,0.019
1.173570,-0.0022,0.0251,0.0095,0.027
1.173778,-0.0213,-0.0036,0.0095,0.024
1.174053,0.0073,-0.0084,0.0094,0.015
1.174239,-0.0213,0.0059,0.0046,0.023
1.174431,-0.0116,0.0106,0.0093,0.018
1.174619,0.0170,-0.0084,0.0092,0.021
1.175712,-0.0021,0.0012,0.0044,0.005
1.180491,-0.0162,0.0155,0.0281,0.036
1.185163,-0.0160,0.0106,-0.0197,0.027
1.190021,-0.0017,0.0010,-0.0005,0.002
1.194873,0.0220,0.0106,-0.0052,0.025
1.200277,-0.0210,0.0011,-0.0005,0.021
1.205046,0.0029,0.0106,0.0138,0.018
1.209905,-0.0066,0.0058,-0.0196,0.021
1.215042,0.0030,-0.0038,-0.0004,0.005
1.219979,-0.0064,0.0010,-0.0051,0.008
1.224996,0.0031,-0.0085,0.0186,0.021
1.230705,0.0124,-0.0084,0.0042,0.016
1.235263,-0.0067,0.0108,-0.0100,0.016
1.282037,-0.0020,-0.0035,0.0043,0.006
1.282574,0.0123,-0.0035,0.0090,0.016
1.282774,-0.0021,0.0202,0.0089,0.022
1.282976,-0.0020,0.0106,0.0136,0.017
1.283163,0.0170,0.0105,0.0040,0.020
1.283369,0.0026,0.0009,-0.0245,0.025
1.283564,-0.0022,-0.0039,-0.0006,0.004
1.283756,-0.0164,0.0057,-0.0053,0.018
1.283950,-0.0115,0.0009,-0.0005,0.012
1.285135,-0.0068,0.0057,-0.0005,0.009
1.290579,0.0074,0.0152,0.0137,0.022
1.294853,0.0120,-0.0039,0.0231,0.026
1.299969,-0.0071,-0.0229,0.0134,0.027
1.305005,0.0168,-0.0132,0.0180,0.028
1.309707,0.0166,-0.0226,-0.0438,0.052
1.314965,-0.0025,0.0108,0.0040,0.012
1.319937,-0.0071,-0.0083,0.0087,0.014
1.324939,-0.0071,-0.0035,-0.0198,0.021
1.329820,0.0167,0.0060,-0.0054,0.019
1.335166,-0.0119,-0.0035,0.0041,0.013
1.356268,-0.0308,-0.0036,-0.0197,0.037
1.356701,0.0075,0.0012,0.0185,0.020
1.356840,-0.0116,0.0012,-0.0102,0.015
1.356969,0.0122,-0.0082,-0.0243,0.028
1.359561,0.0074,-0.0176,-0.0099,0.021
1.365405,-0.0069,0.0064,-0.0050,0.011
1.369635,-0.0068,-0.0032,0.0092,0.012
1.374480,0.0074,-0.0080,-0.0146,0.018
1.379906,-0.0022,-0.0175,-0.0050,0.018
1.384918,0.0074,-0.0079,0.0046,0.012
1.390116,0.0215,0.0016,0.0188,0.029
1.394505,-0.0119,0.0111,0.0281,0.033
1.399584,-0.0023,0.0110,-0.0053,0.012
1.404849,0.0073,-0.0224,-0.0148,0.028
1.409606,-0.0023,0.0206,-0.0052,0.021
1.415130,-0.0070,-0.0033,-0.0051,0.009
1.420034,-0.0165,-0.0175,0.0092,0.026
1.424534,0.0122,-0.0174,-0.0052,0.022
1.429749,0.0311,-0.0125,-0.0194,0.039
1.436371,0.0024,0.0256,-0.0002,0.026
1.439871,-0.0023,-0.0031,0.0140,0.015
1.472194,0.0024,0.0207,0.0139,0.025
1.472713,0.0072,-0.0079,0.0138,0.017
1.472912,-0.0166,0.0159,0.0232,0.033
1.473113,0.0025,0.0110,-0.0008,0.011
1.473311,0.0121,0.0014,-0.0197,0.023
1.473494,0.0215,-0.0034,-0.0053,0.022
1.474753,0.0261,-0.0128,-0.0005,0.029
1.479538,-0.0073,0.0157,-0.0100,0.020
1.484534,-0.0168,0.0061,-0.0052,0.019
1.489533,0.0024,0.0013,-0.0336,0.034
1.494863,0.0024,0.0250,0.0046,0.026
1.499324,-0.0166,-0.0132,0.0046,0.022
1.504379,-0.0166,0.0108,-0.0239,0.031
1.509449,-0.0117,0.0059,0.0095,0.016
1.514480,-0.0068,-0.0035,-0.0001,0.008
1.519482,0.0074,-0.0083,0.0094,0.015
1.524304,-0.0069,-0.0035,-0.0002,0.008
1.529266,0.0076,-0.0083,0.0093,0.015
1.534529,-0.0019,0.0107,0.0140,0.018
1.539859,0.0218,-0.0084,-0.0051,0.024
1.571582,0.0074,0.0202,0.0092,0.023
1.572172,0.0170,0.0010,-0.0051,0.018
1.572379,-0.0069,0.0009,-0.0003,0.007
1.572576,0.0121,0.0103,-0.0241,0.029
1.572790,-0.0117,0.0008,0.0094,0.015
1.572993,0.0169,-0.0230,-0.0097,0.030
1.574968,-0.0117,0.0104,0.0046,0.016
1.579334,-0.0212,-0.0040,-0.0049,0.022
1.584276,-0.0115,0.0246,0.0094,0.029
1.589343,0.0124,0.0196,0.0093,0.025
1.593989,0.0075,-0.0091,-0.0145,0.019
1.599014,0.0122,0.0005,0.0093,0.015
1.604181,-0.0307,0.0101,-0.0050,0.033
1.609705,0.0124,-0.0137,-0.0049,0.019
1.614441,-0.0066,-0.0279,-0.0049,0.029
1.620187,-0.0017,-0.0182,0.0046,0.019
1.624174,-0.0208,0.0247,-0.0049,0.033
1.629356,0.0127,0.0102,-0.0096,0.019
1.634433,-0.0018,-0.0089,-0.0048,0.010
1.639488,0.0172,0.0006,0.0143,0.022
1.676019,-0.0068,-0.0136,0.0331,0.036
1.676572,-0.0020,-0.0040,0.0091,0.010
1.676790,0.0122,-0.0135,-0.0147,0.023
1.676984,0.0120,-0.0181,-0.0241,0.032
1.677178,-0.0165,0.0010,-0.0096,0.019
1.677385,0.0025,0.0057,0.0047,0.008
1.677582,0.0025,-0.0133,-0.0001,0.014
1.679539,-0.0118,0.0059,0.0047,0.014
1.684167,-0.0070,-0.0084,0.0236,0.026
1.689067,-0.0022,-0.0131,-0.0193,0.023
1.694164,-0.0165,0.0060,-0.0097,0.020
1.699403,0.0026,-0.0131,-0.0048,0.014
1.703901,0.0168,0.0013,-0.0000,0.017
1.709283,0.0357,0.0108,0.0284,0.047
1.713874,-0.0027,0.0155,-0.0003,0.016
1.720201,-0.0026,-0.0037,-0.0003,0.005
1.724137,-0.0121,-0.0178,0.0045,0.022
1.730265,-0.0215,-0.0225,-0.0193,0.037
1.734134,-0.0070,-0.0176,-0.0002,0.019
1.738922,0.0263,-0.0079,-0.0286,0.040
1.744436,-0.0026,0.0065,0.0001,0.007
1.782583,0.0022,0.0112,0.0238,0.026
1.783114,-0.0026,0.0016,0.0141,0.014
1.783320,-0.0026,-0.0033,-0.0002,0.004
1.783512,0.0117,0.0110,-0.0145,0.022
1.783696,0.0020,0.0015,-0.0144,0.015
1.783889,-0.0168,-0.0270,0.0000,0.032
1.784083,-0.0025,0.0112,-0.0095,0.015
1.784278,-0.0024,-0.0173,0.0048,0.018
1.789027,0.0071,0.0066,-0.0095,0.014
1.794291,-0.0262,0.0064,0.0001,0.027
1.799461,-0.0165,0.0064,0.0096,0.020
1.803830,0.0026,0.0110,-0.0095,0.015
1.808699,0.0168,0.0157,0.0191,0.030
1.813692,-0.0022,-0.0225,-0.0143,0.027
1.818715,0.0026,0.0061,0.0001,0.007
1.824374,0.0027,-0.0032,0.0001,0.004
1.829106,-0.0021,-0.0079,0.0143,0.016
1.833783,-0.0020,0.0017,-0.0190,0.019
1.838910,0.0312,0.0159,0.0049,0.035
1.844544,-0.0023,-0.0174,-0.0047,0.018
1.879078,-0.0071,0.0018,-0.0094,0.012
1.879548,0.0120,-0.0219,-0.0046,0.025
1.879727,-0.0023,-0.0028,0.0002,0.004
1.879881,-0.0165,0.0163,0.0097,0.025
1.880047,-0.0023,0.0115,0.0049,0.013
1.880208,0.0167,-0.0028,0.0191,0.026
1.880360,-0.0025,-0.0313,-0.0001,0.031
1.883566,-0.0072,0.0070,0.0237,0.026
1.888614,-0.0071,-0.0121,-0.0145,0.020
1.893899,0.0214,-0.0168,-0.0144,0.031
1.899259,0.0069,-0.0072,-0.0095,0.014
1.903476,0.0068,0.0022,0.0143,0.016
1.908549,-0.0028,0.0022,-0.0095,0.010
1.915375,-0.0075,-0.0169,0.0048,0.019
1.918564,-0.0028,-0.0025,-0.0190,0.019
1.924046,-0.0122,0.0024,0.0191,0.023
1.928542,0.0307,-0.0118,-0.0285,0.044
1.935072,-0.0028,0.0121,-0.0140,0.019
1.939062,0.0114,0.0026,-0.0187,0.022
1.971131,-0.0077,0.0027,0.0195,0.021
1.971668,0.0018,0.0075,0.0051,0.009
1.971883,-0.0077,-0.0116,0.0145,0.020
1.972079,0.0019,0.0265,0.0144,0.030
1.972269,0.0161,0.0025,0.0143,0.022
1.972476,-0.0317,-0.0163,0.0189,0.040
1.973452,-0.0030,-0.0021,0.0093,0.010
1.979455,0.0017,-0.0020,-0.0003,0.003
1.983523,0.0018,0.0075,-0.0003,0.008
1.988539,-0.0030,0.0026,-0.0003,0.004
1.993508,-0.0031,-0.0022,-0.0003,0.004
1.998687,0.0066,0.0027,0.0139,0.016
2.003395,0.0302,-0.0021,-0.0194,0.036
2.008313,0.0252,-0.0021,0.0140,0.029
2.013358,-0.0036,-0.0021,0.0044,0.006
2.018478,-0.0082,-0.0022,0.0233,0.025
2.023442,0.0109,-0.0118,-0.0196,0.025
2.028454,-0.0082,-0.0116,-0.0194,0.024
2.035363,0.0015,0.0217,0.0045,0.022
2.038853,0.0016,-0.0023,-0.0383,0.038
2.072301,-0.0174,0.0025,-0.0190,0.026
2.072821,0.0017,0.0310,0.0287,0.042
2.073039,-0.0174,0.0164,0.0094,0.026
2.073238,0.0018,-0.0122,0.0046,0.013
2.073430,0.0066,-0.0075,-0.0049,0.011
2.073625,0.0113,0.0116,-0.0144,0.022
2.073809,0.0016,0.0020,0.0047,0.005
2.078465,0.0112,-0.0123,0.0094,0.019
2.083807,0.0063,-0.0123,-0.0144,0.020
2.088847,0.0014,-0.0027,-0.0048,0.006
2.093313,0.0157,0.0069,0.0048,0.018
2.098237,-0.0033,0.0068,-0.0000,0.008
2.103393,0.0109,0.0305,-0.0048,0.033
2.108561,0.0108,0.0113,-0.0190,0.025
2.113312,0.0011,-0.0079,0.0049,0.009
2.118322,-0.0227,-0.0173,0.0049,0.029
2.122984,-0.0035,0.0303,-0.0141,0.034
2.128156,0.0156,-0.0079,-0.0045,0.018
2.135559,0.0011,0.0018,0.0192,0.019
2.139002,0.0106,0.0160,-0.0047,0.020
2.166022,0.0010,-0.0269,-0.0141,0.030
2.166532,0.0106,0.0019,-0.0093,0.014
2.166699,0.0247,0.0113,-0.0139,0.031
2.166874,-0.0135,0.0254,-0.0091,0.030
2.167030,0.0104,0.0156,-0.0090,0.021
2.167934,-0.0087,0.0155,0.0101,0.020
2.172895,0.0341,-0.0037,0.0100,0.036
2.178991,0.0005,0.0106,0.0194,0.022
2.183825,-0.0186,-0.0085,0.0050,0.021
2.188059,-0.0280,0.0248,0.0287,0.047
2.193058,0.0010,0.0197,0.0142,0.024
2.198085,-0.0132,-0.0041,-0.0239,0.028
2.203140,0.0011,0.0101,-0.0094,0.014
2.208692,0.0011,-0.0041,0.0096,0.011
2.212921,-0.0038,0.0053,-0.0189,0.020
2.218046,0.0057,0.0100,0.0050,0.013
2.222847,-0.0133,0.0052,0.0192,0.024
2.228276,-0.0037,0.0004,-0.0095,0.010
2.235862,-0.0037,-0.0044,-0.0046,0.007
2.238445,0.0154,-0.0044,0.0096,0.019
2.259246,0.0010,-0.0045,-0.0047,0.007
2.259688,0.0106,0.0004,-0.0284,0.030
2.259835,-0.0133,0.0052,-0.0329,0.036
2.259971,0.0106,0.0194,-0.0041,0.023
2.262984,0.0009,0.0003,0.0149,0.015
2.267927,-0.0086,0.0051,-0.0042,0.011
2.272871,-0.0134,0.0241,0.0100,0.029
2.278233,0.0105,0.0049,-0.0233,0.026
2.283978,0.0057,-0.0047,-0.0088,0.012
2.287712,-0.0323,-0.0284,-0.0040,0.043
2.292842,-0.0035,0.0147,0.0150,0.021
2.297720,-0.0035,-0.0092,-0.0041,0.011
2.303005,-0.0034,0.0052,-0.0041,0.007
2.307868,-0.0128,-0.0043,0.0102,0.017
2.313080,0.0157,-0.0042,0.0054,0.017
2.317888,-0.0128,0.0101,0.0196,0.025
2.322621,-0.0174,0.0147,0.0004,0.023
2.328020,0.0065,0.0146,-0.0043,0.017
2.332925,0.0110,0.0098,0.0242,0.028
2.338355,-0.0128,0.0144,0.0002,0.019
2.362732,0.0016,0.0048,0.0145,0.015
2.363256,-0.0031,0.0001,-0.0046,0.006
2.363437,0.0064,0.0096,-0.0046,0.012
2.363612,0.0206,-0.0190,0.0239,0.037
2.363775,-0.0033,0.0049,-0.0048,0.008
2.368256,0.0110,-0.0237,0.0048,0.027
2.373163,-0.0224,0.0097,-0.0142,0.028
2.377973,-0.0175,-0.0047,-0.0284,0.034
2.382841,-0.0033,0.0144,-0.0091,0.017
2.387659,-0.0224,-0.0000,0.0004,0.022
2.392787,-0.0079,0.0047,0.0242,0.026
2.397734,-0.0174,-0.0238,0.0002,0.029
2.402884,0.0065,0.0001,-0.0283,0.029
2.407980,-0.0126,-0.0141,0.0005,0.019
2.412752,0.0065,0.0002,-0.0090,0.011
2.417475,0.0255,0.0051,-0.0090,0.027
2.422565,-0.0080,-0.0093,0.0101,0.016
2.427805,0.0063,-0.0139,-0.0042,0.016
2.433037,0.0014,-0.0043,0.0006,0.005
2.438080,-0.0033,0.0100,-0.0137,0.017
2.460328,-0.0175,0.0146,0.0197,0.030
2.460811,-0.0270,0.0144,-0.0185,0.036
2.460965,-0.0172,0.0048,-0.0183,0.026
2.461097,-0.0123,-0.0048,-0.0039,0.014
2.462651,0.0069,-0.0095,0.0103,0.016
2.468481,-0.0073,-0.0095,0.0008,0.012
2.472921,-0.0168,-0.0093,-0.0182,0.026
2.477748,-0.0023,0.0145,-0.0228,0.027
2.482428,-0.0070,-0.0189,0.0106,0.023
2.487396,0.0026,0.0098,-0.0085,0.013
2.492604,-0.0212,0.0050,-0.0084,0.023
2.497459,-0.0067,0.0049,-0.0036,0.009
2.502669,-0.0066,-0.0047,0.0154,0.017
2.507474,-0.0068,0.0001,-0.0084,0.011
2.514174,0.0218,0.0096,0.0011,0.024
2.517993,-0.0163,0.0141,-0.0131,0.025
2.522724,0.0028,-0.0240,-0.0225,0.033
2.527569,-0.0115,-0.0001,-0.0033,0.012
2.532462,-0.0020,0.0141,0.0062,0.015
2.537716,0.0028,0.0092,-0.0176,0.020
2.566706,-0.0211,-0.0004,0.0063,0.022
2.567233,-0.0113,0.0091,0.0015,0.015
2.567410,0.0220,-0.0101,0.0252,0.035
2.567553,-0.0067,-0.0100,0.0060,0.013
2.567694,0.0124,-0.0336,-0.0083,0.037
2.567826,-0.0259,0.0143,-0.0177,0.034
2.572405,-0.0018,-0.0001,-0.0033,0.004
2.577271,0.0173,0.0047,-0.0080,0.020
2.582249,0.0077,0.0094,0.0063,0.014
2.587709,-0.0160,0.0045,0.0062,0.018
2.592949,0.0126,-0.0145,0.0157,0.025
2.597655,0.0076,0.0235,0.0155,0.029
2.602454,0.0124,0.0187,-0.0036,0.023
2.607568,-0.0065,-0.0147,-0.0178,0.024
2.612316,0.0030,-0.0002,-0.0129,0.013
2.618139,-0.0114,0.0092,0.0109,0.018
2.622235,-0.0114,-0.0004,0.0109,0.016
2.627117,-0.0067,-0.0004,0.0108,0.013
2.632185,-0.0018,0.0091,0.0107,0.014
2.636984,-0.0159,-0.0052,0.0153,0.023
2.675016,0.0080,-0.0004,0.0057,0.010
2.675575,0.0080,0.0185,0.0057,0.021
2.675773,0.0126,-0.0101,0.0056,0.017
2.675973,0.0221,-0.0007,-0.0182,0.029
2.676177,-0.0065,-0.0006,0.0105,0.012
2.676371,0.0125,0.0041,0.0056,0.014
2.676557,0.0267,0.0041,0.0008,0.027
2.677480,0.0263,0.0040,0.0198,0.033
2.681941,0.0119,0.0087,0.0007,0.015
2.687166,-0.0310,-0.0009,-0.0088,0.032
2.692545,0.0120,-0.0009,0.0150,0.019
2.697665,0.0119,-0.0104,-0.0089,0.018
2.702194,-0.0025,-0.0009,0.0197,0.020
2.707003,0.0024,-0.0056,0.0100,0.012
2.712079,0.0167,0.0182,0.0147,0.029
